source,source_idx,reason
large_file,11283,rejected_by_BondFilter_min_interatomic_distance
large_file,11284,rejected_by_BondFilter_min_interatomic_distance
large_file,11285,rejected_by_BondFilter_min_interatomic_distance
large_file,11286,rejected_by_BondFilter_min_interatomic_distance
large_file,11287,rejected_by_BondFilter_min_interatomic_distance
large_file,11288,rejected_by_BondFilter_min_interatomic_distance
large_file,11289,rejected_by_BondFilter_min_interatomic_distance
large_file,11290,rejected_by_BondFilter_min_interatomic_distance
large_file,11291,rejected_by_BondFilter_min_interatomic_distance
large_file,11292,rejected_by_BondFilter_min_interatomic_distance
large_file,11293,rejected_by_BondFilter_min_interatomic_distance
large_file,11295,rejected_by_BondFilter_min_interatomic_distance
large_file,11296,rejected_by_BondFilter_min_interatomic_distance
large_file,11297,rejected_by_BondFilter_min_interatomic_distance
large_file,11298,rejected_by_BondFilter_min_interatomic_distance
large_file,11299,rejected_by_BondFilter_min_interatomic_distance
large_file,11300,rejected_by_BondFilter_min_interatomic_distance
large_file,11301,rejected_by_BondFilter_min_interatomic_distance
large_file,11304,rejected_by_BondFilter_min_interatomic_distance
large_file,11305,rejected_by_BondFilter_min_interatomic_distance
large_file,11306,rejected_by_BondFilter_min_interatomic_distance
large_file,11307,rejected_by_BondFilter_min_interatomic_distance
large_file,11308,rejected_by_BondFilter_min_interatomic_distance
large_file,11309,rejected_by_BondFilter_min_interatomic_distance
large_file,11310,rejected_by_BondFilter_min_interatomic_distance
large_file,11311,rejected_by_BondFilter_min_interatomic_distance
large_file,11312,rejected_by_BondFilter_min_interatomic_distance
large_file,11314,rejected_by_BondFilter_min_interatomic_distance
large_file,11315,rejected_by_BondFilter_min_interatomic_distance
large_file,11316,rejected_by_BondFilter_min_interatomic_distance
large_file,11317,rejected_by_BondFilter_min_interatomic_distance
large_file,11318,rejected_by_BondFilter_min_interatomic_distance
large_file,11319,rejected_by_BondFilter_min_interatomic_distance
large_file,11320,rejected_by_BondFilter_min_interatomic_distance
large_file,11321,rejected_by_BondFilter_min_interatomic_distance
large_file,11322,rejected_by_BondFilter_min_interatomic_distance
large_file,11323,rejected_by_BondFilter_min_interatomic_distance
large_file,11324,rejected_by_BondFilter_min_interatomic_distance
large_file,11325,rejected_by_BondFilter_min_interatomic_distance
large_file,11326,rejected_by_BondFilter_min_interatomic_distance
large_file,11327,rejected_by_BondFilter_min_interatomic_distance
large_file,11328,rejected_by_BondFilter_min_interatomic_distance
large_file,11329,rejected_by_BondFilter_min_interatomic_distance
large_file,11330,rejected_by_BondFilter_min_interatomic_distance
large_file,11331,rejected_by_BondFilter_min_interatomic_distance
large_file,11332,rejected_by_BondFilter_min_interatomic_distance
large_file,11333,rejected_by_BondFilter_min_interatomic_distance
