rank,source,source_idx,n_effective_envs_in_structure,pass,new_gain,covered,uncovered,coverage_pct
1745,large_file,16336,63,rare,4,20500,3131,86.75045491092209
1746,large_file,16492,68,rare,4,20504,3127,86.76738182895349
1747,large_file,17107,76,rare,4,20508,3123,86.78430874698489
1748,large_file,17503,8,rare,4,20512,3119,86.80123566501629
1749,large_file,17893,80,rare,4,20516,3115,86.8181625830477
1750,large_file,18689,76,rare,4,20520,3111,86.8350895010791
1751,large_file,18918,74,rare,4,20524,3107,86.85201641911048
1752,large_file,19279,73,rare,4,20528,3103,86.86894333714189
1753,large_file,295,47,rare,4,20532,3099,86.88587025517329
1754,large_file,1517,69,rare,4,20536,3095,86.90279717320469
1755,large_file,2824,78,rare,4,20540,3091,86.91972409123609
1756,large_file,3990,86,rare,4,20544,3087,86.9366510092675
1757,large_file,4036,80,rare,4,20548,3083,86.95357792729888
1758,large_file,4057,82,rare,4,20552,3079,86.97050484533028
1759,large_file,4085,85,rare,4,20556,3075,86.98743176336168
1760,large_file,4156,67,rare,4,20560,3071,87.00435868139309
1761,large_file,4198,83,rare,4,20564,3067,87.02128559942449
1762,large_file,4237,75,rare,4,20568,3063,87.03821251745589
1763,large_file,4240,87,rare,4,20572,3059,87.05513943548728
1764,large_file,4288,79,rare,4,20576,3055,87.07206635351868
1765,large_file,4289,66,rare,4,20580,3051,87.08899327155008
1766,large_file,4290,82,rare,4,20584,3047,87.10592018958148
1767,large_file,4291,85,rare,4,20588,3043,87.12284710761288
1768,large_file,4308,86,rare,4,20592,3039,87.13977402564429
1769,large_file,4331,78,rare,4,20596,3035,87.15670094367567
1770,large_file,4379,85,rare,4,20600,3031,87.17362786170708
1771,large_file,4381,69,rare,4,20604,3027,87.19055477973848
1772,large_file,4393,69,rare,4,20608,3023,87.20748169776988
1773,large_file,4415,87,rare,4,20612,3019,87.22440861580128
1774,large_file,4417,71,rare,4,20616,3015,87.24133553383268
1775,large_file,4428,68,rare,4,20620,3011,87.25826245186407
1776,large_file,4443,80,rare,4,20624,3007,87.27518936989547
1777,large_file,4478,80,rare,4,20628,3003,87.29211628792687
1778,large_file,4480,70,rare,4,20632,2999,87.30904320595828
1779,large_file,4488,78,rare,4,20636,2995,87.32597012398968
1780,large_file,4494,86,rare,4,20640,2991,87.34289704202108
1781,large_file,4496,81,rare,3,20643,2988,87.35559223054463
1782,large_file,4498,76,rare,3,20646,2985,87.36828741906817
1783,large_file,4531,77,rare,3,20649,2982,87.38098260759172
1784,large_file,4540,79,rare,3,20652,2979,87.39367779611527
1785,large_file,4545,74,rare,3,20655,2976,87.40637298463882
1786,large_file,4547,75,rare,3,20658,2973,87.41906817316237
1787,large_file,4554,78,rare,3,20661,2970,87.43176336168592
1788,large_file,4555,75,rare,3,20664,2967,87.44445855020948
1789,large_file,4581,83,rare,3,20667,2964,87.45715373873303
1790,large_file,4587,82,rare,3,20670,2961,87.46984892725656
1791,large_file,4589,78,rare,3,20673,2958,87.48254411578012
1792,large_file,4624,78,rare,3,20676,2955,87.49523930430367
1793,large_file,4635,80,rare,3,20679,2952,87.50793449282722
1794,large_file,4650,73,rare,3,20682,2949,87.52062968135077
1795,large_file,4652,76,rare,3,20685,2946,87.53332486987432
1796,large_file,4686,81,rare,3,20688,2943,87.54602005839787
1797,large_file,4708,80,rare,3,20691,2940,87.55871524692142
1798,large_file,4710,87,rare,3,20694,2937,87.57141043544496
1799,large_file,4716,70,rare,3,20697,2934,87.58410562396851
1800,large_file,4718,84,rare,3,20700,2931,87.59680081249206
1801,large_file,4746,81,rare,3,20703,2928,87.60949600101561
1802,large_file,4780,76,rare,3,20706,2925,87.62219118953917
1803,large_file,4791,77,rare,3,20709,2922,87.63488637806272
1804,large_file,4796,76,rare,3,20712,2919,87.64758156658627
1805,large_file,4835,71,rare,3,20715,2916,87.66027675510982
1806,large_file,4859,78,rare,3,20718,2913,87.67297194363336
1807,large_file,4867,75,rare,3,20721,2910,87.68566713215691
1808,large_file,4872,67,rare,3,20724,2907,87.69836232068046
1809,large_file,4878,76,rare,3,20727,2904,87.71105750920401
1810,large_file,4883,82,rare,3,20730,2901,87.72375269772756
1811,large_file,4912,77,rare,3,20733,2898,87.73644788625111
1812,large_file,4927,84,rare,3,20736,2895,87.74914307477466
1813,large_file,4964,68,rare,3,20739,2892,87.76183826329822
1814,large_file,4972,68,rare,3,20742,2889,87.77453345182175
1815,large_file,4976,72,rare,3,20745,2886,87.7872286403453
1816,large_file,4986,66,rare,3,20748,2883,87.79992382886886
1817,large_file,4992,75,rare,3,20751,2880,87.81261901739241
1818,large_file,5005,77,rare,3,20754,2877,87.82531420591596
1819,large_file,5040,82,rare,3,20757,2874,87.83800939443951
1820,large_file,5055,72,rare,3,20760,2871,87.85070458296306
1821,large_file,5070,74,rare,3,20763,2868,87.86339977148661
1822,large_file,5092,81,rare,3,20766,2865,87.87609496001015
1823,large_file,5100,71,rare,3,20769,2862,87.8887901485337
1824,large_file,5117,78,rare,3,20772,2859,87.90148533705725
1825,large_file,5142,71,rare,3,20775,2856,87.9141805255808
1826,large_file,5207,70,rare,3,20778,2853,87.92687571410436
1827,large_file,5219,77,rare,3,20781,2850,87.9395709026279
1828,large_file,5234,78,rare,3,20784,2847,87.95226609115146
1829,large_file,5268,78,rare,3,20787,2844,87.96496127967501
1830,large_file,5557,73,rare,3,20790,2841,87.97765646819855
1831,large_file,5714,72,rare,3,20793,2838,87.9903516567221
1832,large_file,5727,56,rare,3,20796,2835,88.00304684524565
1833,large_file,5917,65,rare,3,20799,2832,88.0157420337692
1834,large_file,5969,67,rare,3,20802,2829,88.02843722229275
1835,large_file,5976,66,rare,3,20805,2826,88.0411324108163
1836,large_file,6090,66,rare,3,20808,2823,88.05382759933985
1837,large_file,6134,65,rare,3,20811,2820,88.0665227878634
1838,large_file,6135,64,rare,3,20814,2817,88.07921797638694
1839,large_file,6157,71,rare,3,20817,2814,88.0919131649105
1840,large_file,6801,66,rare,3,20820,2811,88.10460835343405
1841,large_file,6880,64,rare,3,20823,2808,88.1173035419576
1842,large_file,6890,63,rare,3,20826,2805,88.12999873048115
1843,large_file,6940,66,rare,3,20829,2802,88.1426939190047
1844,large_file,6978,67,rare,3,20832,2799,88.15538910752825
1845,large_file,7010,64,rare,3,20835,2796,88.1680842960518
1846,large_file,7023,69,rare,3,20838,2793,88.18077948457534
1847,large_file,7074,65,rare,3,20841,2790,88.19347467309889
1848,large_file,7077,69,rare,3,20844,2787,88.20616986162244
1849,large_file,7136,69,rare,3,20847,2784,88.218865050146
1850,large_file,7651,21,rare,3,20850,2781,88.23156023866954
1851,large_file,7747,66,rare,3,20853,2778,88.2442554271931
1852,large_file,7756,68,rare,3,20856,2775,88.25695061571665
1853,large_file,7776,69,rare,3,20859,2772,88.2696458042402
1854,large_file,7790,65,rare,3,20862,2769,88.28234099276374
1855,large_file,7849,22,rare,3,20865,2766,88.29503618128729
1856,large_file,8492,70,rare,3,20868,2763,88.30773136981084
1857,large_file,8764,97,rare,3,20871,2760,88.32042655833439
1858,large_file,8791,72,rare,3,20874,2757,88.33312174685794
1859,large_file,8795,106,rare,3,20877,2754,88.34581693538149
1860,large_file,8796,104,rare,3,20880,2751,88.35851212390504
1861,large_file,8813,108,rare,3,20883,2748,88.3712073124286
1862,large_file,8845,93,rare,3,20886,2745,88.38390250095213
1863,large_file,8865,93,rare,3,20889,2742,88.39659768947568
1864,large_file,8870,96,rare,3,20892,2739,88.40929287799923
1865,large_file,8882,94,rare,3,20895,2736,88.42198806652279
1866,large_file,8891,98,rare,3,20898,2733,88.43468325504634
1867,large_file,8900,97,rare,3,20901,2730,88.44737844356989
1868,large_file,8909,103,rare,3,20904,2727,88.46007363209344
1869,large_file,8912,102,rare,3,20907,2724,88.47276882061699
1870,large_file,8915,95,rare,3,20910,2721,88.48546400914053
1871,large_file,8922,102,rare,3,20913,2718,88.49815919766408
1872,large_file,8945,97,rare,3,20916,2715,88.51085438618763
1873,large_file,8959,105,rare,3,20919,2712,88.52354957471118
1874,large_file,8962,107,rare,3,20922,2709,88.53624476323473
1875,large_file,8972,109,rare,3,20925,2706,88.54893995175829
1876,large_file,8979,93,rare,3,20928,2703,88.56163514028184
1877,large_file,9012,113,rare,3,20931,2700,88.57433032880539
1878,large_file,9052,106,rare,3,20934,2697,88.58702551732894
1879,large_file,9059,95,rare,3,20937,2694,88.59972070585248
1880,large_file,9075,100,rare,3,20940,2691,88.61241589437603
1881,large_file,9082,99,rare,3,20943,2688,88.62511108289958
1882,large_file,9153,103,rare,3,20946,2685,88.63780627142313
1883,large_file,9159,99,rare,3,20949,2682,88.65050145994668
1884,large_file,9183,92,rare,3,20952,2679,88.66319664847023
1885,large_file,9195,115,rare,3,20955,2676,88.67589183699378
1886,large_file,9205,80,rare,3,20958,2673,88.68858702551734
1887,large_file,9258,102,rare,3,20961,2670,88.70128221404087
1888,large_file,9263,99,rare,3,20964,2667,88.71397740256442
1889,large_file,9267,106,rare,3,20967,2664,88.72667259108798
1890,large_file,9279,77,rare,3,20970,2661,88.73936777961153
1891,large_file,9341,98,rare,3,20973,2658,88.75206296813508
1892,large_file,9366,101,rare,3,20976,2655,88.76475815665863
1893,large_file,9437,109,rare,3,20979,2652,88.77745334518218
1894,large_file,9444,109,rare,3,20982,2649,88.79014853370573
1895,large_file,9448,103,rare,3,20985,2646,88.80284372222927
1896,large_file,9458,112,rare,3,20988,2643,88.81553891075282
1897,large_file,9466,94,rare,3,20991,2640,88.82823409927637
1898,large_file,9476,93,rare,3,20994,2637,88.84092928779992
1899,large_file,9484,93,rare,3,20997,2634,88.85362447632347
1900,large_file,9544,84,rare,3,21000,2631,88.86631966484703
1901,large_file,9592,106,rare,3,21003,2628,88.87901485337058
1902,large_file,9597,83,rare,3,21006,2625,88.89171004189413
1903,large_file,9629,105,rare,3,21009,2622,88.90440523041767
1904,large_file,9637,114,rare,3,21012,2619,88.91710041894122
1905,large_file,9650,79,rare,3,21015,2616,88.92979560746477
1906,large_file,9661,98,rare,3,21018,2613,88.94249079598832
1907,large_file,9729,73,rare,3,21021,2610,88.95518598451187
1908,large_file,9733,75,rare,3,21024,2607,88.96788117303542
1909,large_file,9742,95,rare,3,21027,2604,88.98057636155897
1910,large_file,9745,121,rare,3,21030,2601,88.99327155008253
1911,large_file,9755,102,rare,3,21033,2598,89.00596673860606
1912,large_file,9757,102,rare,3,21036,2595,89.01866192712961
1913,large_file,9770,103,rare,3,21039,2592,89.03135711565317
1914,large_file,9776,109,rare,3,21042,2589,89.04405230417672
1915,large_file,9786,103,rare,3,21045,2586,89.05674749270027
1916,large_file,9823,104,rare,3,21048,2583,89.06944268122382
1917,large_file,9830,102,rare,3,21051,2580,89.08213786974737
1918,large_file,9841,86,rare,3,21054,2577,89.09483305827092
1919,large_file,9854,81,rare,3,21057,2574,89.10752824679446
1920,large_file,9867,117,rare,3,21060,2571,89.12022343531801
1921,large_file,9920,101,rare,3,21063,2568,89.13291862384156
1922,large_file,9921,105,rare,3,21066,2565,89.14561381236511
1923,large_file,9936,89,rare,3,21069,2562,89.15830900088866
1924,large_file,9964,88,rare,3,21072,2559,89.17100418941222
1925,large_file,10054,100,rare,3,21075,2556,89.18369937793577
1926,large_file,10063,103,rare,3,21078,2553,89.19639456645932
1927,large_file,10085,102,rare,3,21081,2550,89.20908975498286
1928,large_file,10112,101,rare,3,21084,2547,89.2217849435064
1929,large_file,10113,95,rare,3,21087,2544,89.23448013202996
1930,large_file,10138,108,rare,3,21090,2541,89.24717532055351
1931,large_file,10162,118,rare,3,21093,2538,89.25987050907706
1932,large_file,10178,92,rare,3,21096,2535,89.27256569760061
1933,large_file,10184,88,rare,3,21099,2532,89.28526088612416
1934,large_file,10213,103,rare,3,21102,2529,89.29795607464771
1935,large_file,10224,94,rare,3,21105,2526,89.31065126317125
1936,large_file,10235,96,rare,3,21108,2523,89.3233464516948
1937,large_file,10254,81,rare,3,21111,2520,89.33604164021835
1938,large_file,10315,87,rare,3,21114,2517,89.3487368287419
1939,large_file,10334,88,rare,3,21117,2514,89.36143201726546
1940,large_file,10360,94,rare,3,21120,2511,89.37412720578901
1941,large_file,10379,95,rare,3,21123,2508,89.38682239431256
1942,large_file,10420,115,rare,3,21126,2505,89.39951758283611
1943,large_file,10446,80,rare,3,21129,2502,89.41221277135965
1944,large_file,10487,93,rare,3,21132,2499,89.4249079598832
1945,large_file,10497,111,rare,3,21135,2496,89.43760314840675
1946,large_file,10523,68,rare,3,21138,2493,89.4502983369303
1947,large_file,10529,106,rare,3,21141,2490,89.46299352545385
1948,large_file,10576,110,rare,3,21144,2487,89.4756887139774
1949,large_file,10594,92,rare,3,21147,2484,89.48838390250096
1950,large_file,10611,109,rare,3,21150,2481,89.50107909102451
1951,large_file,10710,72,rare,3,21153,2478,89.51377427954804
1952,large_file,10772,94,rare,3,21156,2475,89.5264694680716
1953,large_file,10829,71,rare,3,21159,2472,89.53916465659515
1954,large_file,10866,93,rare,3,21162,2469,89.5518598451187
1955,large_file,10868,73,rare,3,21165,2466,89.56455503364225
1956,large_file,10877,94,rare,3,21168,2463,89.5772502221658
1957,large_file,10972,66,rare,3,21171,2460,89.58994541068935
1958,large_file,11008,92,rare,3,21174,2457,89.6026405992129
1959,large_file,11252,95,rare,3,21177,2454,89.61533578773644
1960,large_file,11494,93,rare,3,21180,2451,89.62803097625999
1961,large_file,11867,92,rare,3,21183,2448,89.64072616478354
1962,large_file,11961,68,rare,3,21186,2445,89.6534213533071
1963,large_file,11988,71,rare,3,21189,2442,89.66611654183065
1964,large_file,12039,89,rare,3,21192,2439,89.6788117303542
1965,large_file,12249,93,rare,3,21195,2436,89.69150691887775
1966,large_file,12292,88,rare,3,21198,2433,89.7042021074013
1967,large_file,12377,93,rare,3,21201,2430,89.71689729592484
1968,large_file,12406,93,rare,3,21204,2427,89.72959248444839
1969,large_file,12443,93,rare,3,21207,2424,89.74228767297194
1970,large_file,12453,92,rare,3,21210,2421,89.75498286149549
1971,large_file,12458,94,rare,3,21213,2418,89.76767805001904
1972,large_file,12471,93,rare,3,21216,2415,89.7803732385426
1973,large_file,12479,93,rare,3,21219,2412,89.79306842706615
1974,large_file,12480,93,rare,3,21222,2409,89.8057636155897
1975,large_file,12486,92,rare,3,21225,2406,89.81845880411323
1976,large_file,12500,91,rare,3,21228,2403,89.83115399263679
1977,large_file,12531,96,rare,3,21231,2400,89.84384918116034
1978,large_file,12547,90,rare,3,21234,2397,89.85654436968389
1979,large_file,12582,93,rare,3,21237,2394,89.86923955820744
1980,large_file,12603,82,rare,3,21240,2391,89.88193474673099
1981,large_file,12729,68,rare,3,21243,2388,89.89462993525454
1982,large_file,12837,73,rare,3,21246,2385,89.9073251237781
1983,large_file,12867,71,rare,3,21249,2382,89.92002031230163
1984,large_file,12914,70,rare,3,21252,2379,89.93271550082518
1985,large_file,12932,75,rare,3,21255,2376,89.94541068934873
1986,large_file,13008,108,rare,3,21258,2373,89.95810587787228
1987,large_file,13538,76,rare,3,21261,2370,89.97080106639584
1988,large_file,13681,81,rare,3,21264,2367,89.98349625491939
1989,large_file,13774,68,rare,3,21267,2364,89.99619144344294
1990,large_file,13836,72,rare,3,21270,2361,90.00888663196649
1991,large_file,13870,81,rare,3,21273,2358,90.02158182049003
1992,large_file,13912,77,rare,3,21276,2355,90.03427700901358
1993,large_file,13984,67,rare,3,21279,2352,90.04697219753713
1994,large_file,14027,65,rare,3,21282,2349,90.05966738606068
1995,large_file,14067,64,rare,3,21285,2346,90.07236257458423
1996,large_file,14284,72,rare,3,21288,2343,90.08505776310778
1997,large_file,14521,72,rare,3,21291,2340,90.09775295163134
1998,large_file,14816,72,rare,3,21294,2337,90.11044814015489
1999,large_file,14879,73,rare,3,21297,2334,90.12314332867842
2000,large_file,15166,77,rare,3,21300,2331,90.13583851720198
2001,large_file,15172,69,rare,3,21303,2328,90.14853370572553
2002,large_file,15176,78,rare,3,21306,2325,90.16122889424908
2003,large_file,15182,74,rare,3,21309,2322,90.17392408277263
2004,large_file,15264,78,rare,3,21312,2319,90.18661927129618
2005,large_file,15285,72,rare,3,21315,2316,90.19931445981973
2006,large_file,15289,76,rare,3,21318,2313,90.21200964834328
2007,large_file,15290,72,rare,3,21321,2310,90.22470483686683
2008,large_file,15294,77,rare,3,21324,2307,90.23740002539037
2009,large_file,15306,77,rare,3,21327,2304,90.25009521391392
2010,large_file,15313,78,rare,3,21330,2301,90.26279040243747
2011,large_file,15327,81,rare,3,21333,2298,90.27548559096103
2012,large_file,15334,76,rare,3,21336,2295,90.28818077948458
2013,large_file,15366,76,rare,3,21339,2292,90.30087596800813
2014,large_file,15393,72,rare,3,21342,2289,90.31357115653168
2015,large_file,15416,72,rare,3,21345,2286,90.32626634505523
2016,large_file,15451,72,rare,3,21348,2283,90.33896153357877
2017,large_file,15470,75,rare,3,21351,2280,90.35165672210232
2018,large_file,15487,72,rare,3,21354,2277,90.36435191062587
2019,large_file,15508,73,rare,3,21357,2274,90.37704709914942
2020,large_file,15517,78,rare,3,21360,2271,90.38974228767297
2021,large_file,15531,76,rare,3,21363,2268,90.40243747619652
2022,large_file,15541,72,rare,3,21366,2265,90.41513266472008
2023,large_file,15550,75,rare,3,21369,2262,90.42782785324363
2024,large_file,15553,76,rare,3,21372,2259,90.44052304176716
2025,large_file,15558,85,rare,3,21375,2256,90.45321823029072
2026,large_file,15569,70,rare,3,21378,2253,90.46591341881427
2027,large_file,15601,70,rare,3,21381,2250,90.47860860733782
2028,large_file,15620,78,rare,3,21384,2247,90.49130379586137
2029,large_file,15631,74,rare,3,21387,2244,90.50399898438492
2030,large_file,15639,72,rare,3,21390,2241,90.51669417290847
2031,large_file,15647,71,rare,3,21393,2238,90.52938936143202
2032,large_file,15681,79,rare,3,21396,2235,90.54208454995556
2033,large_file,15723,70,rare,3,21399,2232,90.55477973847911
2034,large_file,15730,75,rare,3,21402,2229,90.56747492700266
2035,large_file,15745,81,rare,3,21405,2226,90.58017011552622
2036,large_file,15768,76,rare,3,21408,2223,90.59286530404977
2037,large_file,15789,74,rare,3,21411,2220,90.60556049257332
2038,large_file,15858,69,rare,3,21414,2217,90.61825568109687
2039,large_file,15903,76,rare,3,21417,2214,90.63095086962042
2040,large_file,15934,76,rare,3,21420,2211,90.64364605814396
2041,large_file,15938,72,rare,3,21423,2208,90.65634124666751
2042,large_file,15943,73,rare,3,21426,2205,90.66903643519106
2043,large_file,15980,74,rare,3,21429,2202,90.68173162371461
2044,large_file,15982,68,rare,3,21432,2199,90.69442681223816
2045,large_file,15994,75,rare,3,21435,2196,90.70712200076171
2046,large_file,15995,77,rare,3,21438,2193,90.71981718928527
2047,large_file,15999,75,rare,3,21441,2190,90.73251237780882
2048,large_file,16004,76,rare,3,21444,2187,90.74520756633235
2049,large_file,16008,65,rare,3,21447,2184,90.7579027548559
2050,large_file,16009,69,rare,3,21450,2181,90.77059794337946
2051,large_file,16021,72,rare,3,21453,2178,90.78329313190301
2052,large_file,16035,80,rare,3,21456,2175,90.79598832042656
2053,large_file,16037,77,rare,3,21459,2172,90.80868350895011
2054,large_file,16070,70,rare,3,21462,2169,90.82137869747366
2055,large_file,16071,70,rare,3,21465,2166,90.83407388599721
2056,large_file,16075,71,rare,3,21468,2163,90.84676907452075
2057,large_file,16096,73,rare,3,21471,2160,90.8594642630443
2058,large_file,16106,76,rare,3,21474,2157,90.87215945156785
2059,large_file,16155,75,rare,3,21477,2154,90.8848546400914
2060,large_file,16165,70,rare,3,21480,2151,90.89754982861496
2061,large_file,16179,71,rare,3,21483,2148,90.91024501713851
2062,large_file,16193,75,rare,3,21486,2145,90.92294020566206
2063,large_file,16194,68,rare,3,21489,2142,90.93563539418561
2064,large_file,16197,71,rare,3,21492,2139,90.94833058270915
2065,large_file,16205,81,rare,3,21495,2136,90.9610257712327
2066,large_file,16214,78,rare,3,21498,2133,90.97372095975625
2067,large_file,16218,71,rare,3,21501,2130,90.9864161482798
2068,large_file,16234,66,rare,3,21504,2127,90.99911133680335
2069,large_file,16283,59,rare,3,21507,2124,91.0118065253269
2070,large_file,16285,75,rare,3,21510,2121,91.02450171385046
2071,large_file,16426,66,rare,3,21513,2118,91.037196902374
2072,large_file,16601,70,rare,3,21516,2115,91.04989209089754
2073,large_file,16619,65,rare,3,21519,2112,91.0625872794211
2074,large_file,17392,72,rare,3,21522,2109,91.07528246794465
2075,large_file,17462,72,rare,3,21525,2106,91.0879776564682
2076,large_file,18028,74,rare,3,21528,2103,91.10067284499175
2077,large_file,18540,69,rare,3,21531,2100,91.1133680335153
2078,large_file,18749,79,rare,3,21534,2097,91.12606322203885
2079,large_file,18890,79,rare,3,21537,2094,91.1387584105624
2080,large_file,19200,74,rare,3,21540,2091,91.15145359908594
2081,large_file,19215,69,rare,3,21543,2088,91.16414878760949
2082,large_file,96,61,rare,3,21546,2085,91.17684397613304
2083,large_file,118,69,rare,3,21549,2082,91.1895391646566
2084,large_file,272,70,rare,3,21552,2079,91.20223435318015
2085,large_file,397,63,rare,3,21555,2076,91.2149295417037
2086,large_file,547,69,rare,3,21558,2073,91.22762473022725
2087,large_file,716,66,rare,3,21561,2070,91.2403199187508
2088,large_file,839,76,rare,3,21564,2067,91.25301510727434
2089,large_file,912,68,rare,3,21567,2064,91.26571029579789
2090,large_file,1245,65,rare,3,21570,2061,91.27840548432144
2091,large_file,1494,61,rare,3,21573,2058,91.29110067284499
2092,large_file,2307,180,rare,3,21576,2055,91.30379586136854
2093,large_file,2337,68,rare,3,21579,2052,91.3164910498921
2094,large_file,2574,78,rare,3,21582,2049,91.32918623841564
2095,large_file,2604,75,rare,3,21585,2046,91.3418814269392
2096,large_file,3309,74,rare,3,21588,2043,91.35457661546273
2097,large_file,3998,74,rare,3,21591,2040,91.36727180398628
2098,large_file,4055,83,rare,3,21594,2037,91.37996699250984
2099,large_file,4062,88,rare,3,21597,2034,91.39266218103339
2100,large_file,4121,79,rare,3,21600,2031,91.40535736955694
2101,large_file,4137,83,rare,3,21603,2028,91.41805255808049
2102,large_file,4188,63,rare,3,21606,2025,91.43074774660404
2103,large_file,4189,89,rare,3,21609,2022,91.44344293512759
2104,large_file,4271,82,rare,3,21612,2019,91.45613812365113
2105,large_file,4287,74,rare,3,21615,2016,91.46883331217468
2106,large_file,4295,81,rare,3,21618,2013,91.48152850069823
2107,large_file,4298,85,rare,3,21621,2010,91.49422368922178
2108,large_file,4319,79,rare,3,21624,2007,91.50691887774533
2109,large_file,4321,81,rare,3,21627,2004,91.51961406626889
2110,large_file,4380,76,rare,3,21630,2001,91.53230925479244
2111,large_file,4391,78,rare,3,21633,1998,91.54500444331599
2112,large_file,4406,79,rare,3,21636,1995,91.55769963183953
2113,large_file,4411,81,rare,3,21639,1992,91.57039482036308
2114,large_file,4419,79,rare,3,21642,1989,91.58309000888663
2115,large_file,4420,82,rare,3,21645,1986,91.59578519741018
2116,large_file,4446,82,rare,3,21648,1983,91.60848038593373
2117,large_file,4474,78,rare,3,21651,1980,91.62117557445728
2118,large_file,4482,76,rare,3,21654,1977,91.63387076298083
2119,large_file,4502,77,rare,3,21657,1974,91.64656595150439
2120,large_file,4530,82,rare,2,21659,1972,91.65502941052009
2121,large_file,4536,75,rare,2,21661,1970,91.66349286953577
2122,large_file,4544,79,rare,2,21663,1968,91.67195632855147
2123,large_file,4552,84,rare,2,21665,1966,91.68041978756717
2124,large_file,4567,76,rare,2,21667,1964,91.68888324658288
2125,large_file,4572,84,rare,2,21669,1962,91.69734670559858
2126,large_file,4580,81,rare,2,21671,1960,91.70581016461428
2127,large_file,4583,83,rare,2,21673,1958,91.71427362362998
2128,large_file,4595,68,rare,2,21675,1956,91.72273708264568
2129,large_file,4596,86,rare,2,21677,1954,91.73120054166138
2130,large_file,4599,73,rare,2,21679,1952,91.73966400067708
2131,large_file,4615,75,rare,2,21681,1950,91.74812745969278
2132,large_file,4616,76,rare,2,21683,1948,91.75659091870848
2133,large_file,4617,83,rare,2,21685,1946,91.76505437772417
2134,large_file,4619,72,rare,2,21687,1944,91.77351783673987
2135,large_file,4623,81,rare,2,21689,1942,91.78198129575557
2136,large_file,4626,75,rare,2,21691,1940,91.79044475477127
2137,large_file,4627,78,rare,2,21693,1938,91.79890821378697
2138,large_file,4628,80,rare,2,21695,1936,91.80737167280267
2139,large_file,4653,84,rare,2,21697,1934,91.81583513181837
2140,large_file,4661,75,rare,2,21699,1932,91.82429859083408
2141,large_file,4665,74,rare,2,21701,1930,91.83276204984978
2142,large_file,4676,69,rare,2,21703,1928,91.84122550886548
2143,large_file,4677,80,rare,2,21705,1926,91.84968896788118
2144,large_file,4688,72,rare,2,21707,1924,91.85815242689688
2145,large_file,4694,72,rare,2,21709,1922,91.86661588591257
2146,large_file,4713,75,rare,2,21711,1920,91.87507934492827
2147,large_file,4715,80,rare,2,21713,1918,91.88354280394397
2148,large_file,4727,71,rare,2,21715,1916,91.89200626295967
2149,large_file,4733,82,rare,2,21717,1914,91.90046972197537
2150,large_file,4749,78,rare,2,21719,1912,91.90893318099107
2151,large_file,4753,77,rare,2,21721,1910,91.91739664000677
2152,large_file,4756,71,rare,2,21723,1908,91.92586009902247
2153,large_file,4759,75,rare,2,21725,1906,91.93432355803817
2154,large_file,4760,71,rare,2,21727,1904,91.94278701705387
2155,large_file,4766,73,rare,2,21729,1902,91.95125047606957
2156,large_file,4778,78,rare,2,21731,1900,91.95971393508528
2157,large_file,4779,76,rare,2,21733,1898,91.96817739410096
2158,large_file,4786,74,rare,2,21735,1896,91.97664085311666
2159,large_file,4793,78,rare,2,21737,1894,91.98510431213236
2160,large_file,4801,79,rare,2,21739,1892,91.99356777114807
2161,large_file,4807,79,rare,2,21741,1890,92.00203123016377
2162,large_file,4808,78,rare,2,21743,1888,92.01049468917947
2163,large_file,4817,65,rare,2,21745,1886,92.01895814819517
2164,large_file,4828,82,rare,2,21747,1884,92.02742160721087
2165,large_file,4846,73,rare,2,21749,1882,92.03588506622657
2166,large_file,4852,77,rare,2,21751,1880,92.04434852524227
2167,large_file,4855,76,rare,2,21753,1878,92.05281198425797
2168,large_file,4863,70,rare,2,21755,1876,92.06127544327367
2169,large_file,4864,73,rare,2,21757,1874,92.06973890228936
2170,large_file,4868,73,rare,2,21759,1872,92.07820236130506
2171,large_file,4881,83,rare,2,21761,1870,92.08666582032076
2172,large_file,4885,77,rare,2,21763,1868,92.09512927933646
2173,large_file,4901,83,rare,2,21765,1866,92.10359273835216
2174,large_file,4906,82,rare,2,21767,1864,92.11205619736786
2175,large_file,4907,78,rare,2,21769,1862,92.12051965638356
2176,large_file,4924,62,rare,2,21771,1860,92.12898311539927
2177,large_file,4925,82,rare,2,21773,1858,92.13744657441497
2178,large_file,4950,78,rare,2,21775,1856,92.14591003343067
2179,large_file,4956,78,rare,2,21777,1854,92.15437349244637
2180,large_file,4959,70,rare,2,21779,1852,92.16283695146207
2181,large_file,4966,61,rare,2,21781,1850,92.17130041047776
2182,large_file,4971,72,rare,2,21783,1848,92.17976386949346
2183,large_file,4985,61,rare,2,21785,1846,92.18822732850916
2184,large_file,4988,72,rare,2,21787,1844,92.19669078752486
2185,large_file,4990,74,rare,2,21789,1842,92.20515424654056
2186,large_file,4993,77,rare,2,21791,1840,92.21361770555626
2187,large_file,4996,73,rare,2,21793,1838,92.22208116457196
2188,large_file,4998,70,rare,2,21795,1836,92.23054462358766
2189,large_file,5008,74,rare,2,21797,1834,92.23900808260336
2190,large_file,5011,85,rare,2,21799,1832,92.24747154161906
2191,large_file,5023,84,rare,2,21801,1830,92.25593500063476
2192,large_file,5025,76,rare,2,21803,1828,92.26439845965047
2193,large_file,5045,74,rare,2,21805,1826,92.27286191866615
2194,large_file,5050,77,rare,2,21807,1824,92.28132537768185
