rank,source,source_idx,n_effective_envs_in_structure,pass,new_gain,covered,uncovered,coverage_pct
922,large_file,19961,79,rare,4,10333,2170,82.64416540030393
923,large_file,19967,80,rare,4,10337,2166,82.67615772214668
924,large_file,889,82,rare,3,10340,2163,82.70015196352875
925,large_file,1000,65,rare,3,10343,2160,82.72414620491082
926,large_file,1062,87,rare,3,10346,2157,82.7481404462929
927,large_file,1113,82,rare,3,10349,2154,82.77213468767496
928,large_file,1176,98,rare,3,10352,2151,82.79612892905702
929,large_file,1252,62,rare,3,10355,2148,82.82012317043909
930,large_file,1324,126,rare,3,10358,2145,82.84411741182116
931,large_file,1343,98,rare,3,10361,2142,82.86811165320323
932,large_file,1460,95,rare,3,10364,2139,82.8921058945853
933,large_file,1505,68,rare,3,10367,2136,82.91610013596737
934,large_file,1622,79,rare,3,10370,2133,82.94009437734944
935,large_file,1633,88,rare,3,10373,2130,82.96408861873151
936,large_file,1709,95,rare,3,10376,2127,82.98808286011358
937,large_file,1748,87,rare,3,10379,2124,83.01207710149563
938,large_file,1774,89,rare,3,10382,2121,83.0360713428777
939,large_file,1788,76,rare,3,10385,2118,83.06006558425977
940,large_file,1839,79,rare,3,10388,2115,83.08405982564184
941,large_file,1850,105,rare,3,10391,2112,83.10805406702391
942,large_file,2016,40,rare,3,10394,2109,83.13204830840598
943,large_file,2170,96,rare,3,10397,2106,83.15604254978805
944,large_file,2175,13,rare,3,10400,2103,83.18003679117012
945,large_file,2400,70,rare,3,10403,2100,83.2040310325522
946,large_file,2606,92,rare,3,10406,2097,83.22802527393425
947,large_file,2636,90,rare,3,10409,2094,83.25201951531632
948,large_file,2940,67,rare,3,10412,2091,83.27601375669839
949,large_file,3110,91,rare,3,10415,2088,83.30000799808046
950,large_file,3166,78,rare,3,10418,2085,83.32400223946253
951,large_file,3243,111,rare,3,10421,2082,83.3479964808446
952,large_file,3292,80,rare,3,10424,2079,83.37199072222667
953,large_file,3293,59,rare,3,10427,2076,83.39598496360874
954,large_file,3361,76,rare,3,10430,2073,83.4199792049908
955,large_file,3370,91,rare,3,10433,2070,83.44397344637287
956,large_file,3450,57,rare,3,10436,2067,83.46796768775494
957,large_file,3553,109,rare,3,10439,2064,83.491961929137
958,large_file,3617,76,rare,3,10442,2061,83.51595617051908
959,large_file,3782,77,rare,3,10445,2058,83.53995041190115
960,large_file,3830,68,rare,3,10448,2055,83.56394465328322
961,large_file,4038,83,rare,3,10451,2052,83.58793889466529
962,large_file,4158,79,rare,3,10454,2049,83.61193313604736
963,large_file,4219,68,rare,3,10457,2046,83.63592737742941
964,large_file,4320,68,rare,3,10460,2043,83.65992161881148
965,large_file,4358,112,rare,3,10463,2040,83.68391586019355
966,large_file,4360,62,rare,3,10466,2037,83.70791010157562
967,large_file,4498,100,rare,3,10469,2034,83.73190434295769
968,large_file,4529,108,rare,3,10472,2031,83.75589858433976
969,large_file,4540,85,rare,3,10475,2028,83.77989282572183
970,large_file,5072,110,rare,3,10478,2025,83.8038870671039
971,large_file,5142,78,rare,3,10481,2022,83.82788130848596
972,large_file,5164,88,rare,3,10484,2019,83.85187554986803
973,large_file,5237,76,rare,3,10487,2016,83.8758697912501
974,large_file,5380,91,rare,3,10490,2013,83.89986403263217
975,large_file,5531,92,rare,3,10493,2010,83.92385827401424
976,large_file,5545,69,rare,3,10496,2007,83.9478525153963
977,large_file,5555,67,rare,3,10499,2004,83.97184675677838
978,large_file,5759,105,rare,3,10502,2001,83.99584099816045
979,large_file,5841,93,rare,3,10505,1998,84.01983523954252
980,large_file,5947,126,rare,3,10508,1995,84.04382948092457
981,large_file,6213,84,rare,3,10511,1992,84.06782372230664
982,large_file,6226,63,rare,3,10514,1989,84.09181796368871
983,large_file,6231,69,rare,3,10517,1986,84.11581220507078
984,large_file,6258,74,rare,3,10520,1983,84.13980644645285
985,large_file,6645,91,rare,3,10523,1980,84.16380068783492
986,large_file,6663,83,rare,3,10526,1977,84.18779492921699
987,large_file,6808,99,rare,3,10529,1974,84.21178917059906
988,large_file,6813,86,rare,3,10532,1971,84.23578341198113
989,large_file,6991,52,rare,3,10535,1968,84.25977765336319
990,large_file,7081,111,rare,3,10538,1965,84.28377189474526
991,large_file,7099,61,rare,3,10541,1962,84.30776613612733
992,large_file,7122,78,rare,3,10544,1959,84.3317603775094
993,large_file,7200,108,rare,3,10547,1956,84.35575461889147
994,large_file,7298,72,rare,3,10550,1953,84.37974886027354
995,large_file,7307,78,rare,3,10553,1950,84.4037431016556
996,large_file,7416,61,rare,3,10556,1947,84.42773734303768
997,large_file,7453,84,rare,3,10559,1944,84.45173158441973
998,large_file,7485,86,rare,3,10562,1941,84.4757258258018
999,large_file,7505,87,rare,3,10565,1938,84.49972006718387
1000,large_file,7846,84,rare,3,10568,1935,84.52371430856594
1001,large_file,7863,81,rare,3,10571,1932,84.54770854994801
1002,large_file,7957,91,rare,3,10574,1929,84.57170279133008
1003,large_file,8116,103,rare,3,10577,1926,84.59569703271215
1004,large_file,8121,85,rare,3,10580,1923,84.61969127409422
1005,large_file,8178,66,rare,3,10583,1920,84.64368551547629
1006,large_file,8247,62,rare,3,10586,1917,84.66767975685835
1007,large_file,8256,93,rare,3,10589,1914,84.69167399824042
1008,large_file,8389,108,rare,3,10592,1911,84.71566823962249
1009,large_file,8470,64,rare,3,10595,1908,84.73966248100456
1010,large_file,8498,84,rare,3,10598,1905,84.76365672238663
1011,large_file,8507,82,rare,3,10601,1902,84.7876509637687
1012,large_file,8655,107,rare,3,10604,1899,84.81164520515077
1013,large_file,8668,95,rare,3,10607,1896,84.83563944653284
1014,large_file,8730,95,rare,3,10610,1893,84.8596336879149
1015,large_file,8771,82,rare,3,10613,1890,84.88362792929696
1016,large_file,8925,112,rare,3,10616,1887,84.90762217067903
1017,large_file,8968,99,rare,3,10619,1884,84.9316164120611
1018,large_file,9084,74,rare,3,10622,1881,84.95561065344317
1019,large_file,9231,74,rare,3,10625,1878,84.97960489482524
1020,large_file,9320,95,rare,3,10628,1875,85.00359913620731
1021,large_file,9338,82,rare,3,10631,1872,85.02759337758938
1022,large_file,9416,113,rare,3,10634,1869,85.05158761897145
1023,large_file,9554,82,rare,3,10637,1866,85.07558186035351
1024,large_file,9612,79,rare,3,10640,1863,85.09957610173558
1025,large_file,9728,107,rare,3,10643,1860,85.12357034311765
1026,large_file,9776,106,rare,3,10646,1857,85.14756458449972
1027,large_file,9814,80,rare,3,10649,1854,85.17155882588179
1028,large_file,10071,78,rare,3,10652,1851,85.19555306726386
1029,large_file,10349,82,rare,3,10655,1848,85.21954730864593
1030,large_file,10379,129,rare,3,10658,1845,85.243541550028
1031,large_file,10488,90,rare,3,10661,1842,85.26753579141007
1032,large_file,10537,70,rare,3,10664,1839,85.29153003279212
1033,large_file,10711,106,rare,3,10667,1836,85.3155242741742
1034,large_file,10832,66,rare,3,10670,1833,85.33951851555626
1035,large_file,10840,99,rare,3,10673,1830,85.36351275693833
1036,large_file,10873,85,rare,3,10676,1827,85.3875069983204
1037,large_file,10928,68,rare,3,10679,1824,85.41150123970247
1038,large_file,10976,66,rare,3,10682,1821,85.43549548108454
1039,large_file,11002,64,rare,3,10685,1818,85.45948972246661
1040,large_file,11004,81,rare,3,10688,1815,85.48348396384867
1041,large_file,11106,108,rare,3,10691,1812,85.50747820523074
1042,large_file,11214,112,rare,3,10694,1809,85.53147244661281
1043,large_file,11284,80,rare,3,10697,1806,85.55546668799488
1044,large_file,11368,69,rare,3,10700,1803,85.57946092937695
1045,large_file,11672,82,rare,3,10703,1800,85.60345517075902
1046,large_file,11714,66,rare,3,10706,1797,85.62744941214109
1047,large_file,11828,85,rare,3,10709,1794,85.65144365352316
1048,large_file,11852,79,rare,3,10712,1791,85.67543789490523
1049,large_file,11861,80,rare,3,10715,1788,85.69943213628729
1050,large_file,11947,103,rare,3,10718,1785,85.72342637766936
1051,large_file,12090,74,rare,3,10721,1782,85.74742061905143
1052,large_file,12152,94,rare,3,10724,1779,85.7714148604335
1053,large_file,12196,87,rare,3,10727,1776,85.79540910181557
1054,large_file,12235,64,rare,3,10730,1773,85.81940334319764
1055,large_file,12238,92,rare,3,10733,1770,85.8433975845797
1056,large_file,12449,68,rare,3,10736,1767,85.86739182596177
1057,large_file,12452,68,rare,3,10739,1764,85.89138606734383
1058,large_file,12485,119,rare,3,10742,1761,85.9153803087259
1059,large_file,12571,91,rare,3,10745,1758,85.93937455010797
1060,large_file,12576,97,rare,3,10748,1755,85.96336879149004
1061,large_file,12799,81,rare,3,10751,1752,85.98736303287211
1062,large_file,12833,93,rare,3,10754,1749,86.01135727425418
1063,large_file,12865,78,rare,3,10757,1746,86.03535151563625
1064,large_file,12880,86,rare,3,10760,1743,86.05934575701832
1065,large_file,12991,77,rare,3,10763,1740,86.08333999840039
1066,large_file,13071,92,rare,3,10766,1737,86.10733423978245
1067,large_file,13102,82,rare,3,10769,1734,86.13132848116452
1068,large_file,13151,66,rare,3,10772,1731,86.15532272254659
1069,large_file,13233,71,rare,3,10775,1728,86.17931696392866
1070,large_file,13557,77,rare,3,10778,1725,86.20331120531073
1071,large_file,13563,82,rare,3,10781,1722,86.2273054466928
1072,large_file,13644,81,rare,3,10784,1719,86.25129968807487
1073,large_file,13650,71,rare,3,10787,1716,86.27529392945694
1074,large_file,13790,77,rare,3,10790,1713,86.29928817083899
1075,large_file,13808,89,rare,3,10793,1710,86.32328241222106
1076,large_file,13828,91,rare,3,10796,1707,86.34727665360313
1077,large_file,13850,69,rare,3,10799,1704,86.3712708949852
1078,large_file,13909,75,rare,3,10802,1701,86.39526513636727
1079,large_file,14058,96,rare,3,10805,1698,86.41925937774934
1080,large_file,14229,105,rare,3,10808,1695,86.44325361913141
1081,large_file,14242,92,rare,3,10811,1692,86.46724786051348
1082,large_file,14450,105,rare,3,10814,1689,86.49124210189555
1083,large_file,14499,83,rare,3,10817,1686,86.5152363432776
1084,large_file,14688,103,rare,3,10820,1683,86.53923058465968
1085,large_file,14768,89,rare,3,10823,1680,86.56322482604175
1086,large_file,14851,95,rare,3,10826,1677,86.58721906742382
1087,large_file,14871,69,rare,3,10829,1674,86.61121330880589
1088,large_file,14888,102,rare,3,10832,1671,86.63520755018796
1089,large_file,14899,70,rare,3,10835,1668,86.65920179157003
1090,large_file,14918,65,rare,3,10838,1665,86.6831960329521
1091,large_file,14936,86,rare,3,10841,1662,86.70719027433417
1092,large_file,15138,109,rare,3,10844,1659,86.73118451571622
1093,large_file,15179,80,rare,3,10847,1656,86.75517875709829
1094,large_file,15591,75,rare,3,10850,1653,86.77917299848036
1095,large_file,15711,107,rare,3,10853,1650,86.80316723986243
1096,large_file,15870,70,rare,3,10856,1647,86.8271614812445
1097,large_file,16140,73,rare,3,10859,1644,86.85115572262657
1098,large_file,16199,88,rare,3,10862,1641,86.87514996400864
1099,large_file,16257,91,rare,3,10865,1638,86.89914420539071
1100,large_file,16462,77,rare,3,10868,1635,86.92313844677277
1101,large_file,16588,63,rare,3,10871,1632,86.94713268815484
1102,large_file,16755,101,rare,3,10874,1629,86.97112692953691
1103,large_file,16960,85,rare,3,10877,1626,86.99512117091898
1104,large_file,16989,65,rare,3,10880,1623,87.01911541230105
1105,large_file,17299,67,rare,3,10883,1620,87.04310965368312
1106,large_file,17302,109,rare,3,10886,1617,87.06710389506519
1107,large_file,17464,80,rare,3,10889,1614,87.09109813644726
1108,large_file,17541,69,rare,3,10892,1611,87.11509237782933
1109,large_file,17661,68,rare,3,10895,1608,87.13908661921138
1110,large_file,17807,81,rare,3,10898,1605,87.16308086059345
1111,large_file,17891,45,rare,3,10901,1602,87.18707510197552
1112,large_file,17908,114,rare,3,10904,1599,87.2110693433576
1113,large_file,17986,66,rare,3,10907,1596,87.23506358473966
1114,large_file,18031,87,rare,3,10910,1593,87.25905782612173
1115,large_file,18054,101,rare,3,10913,1590,87.2830520675038
1116,large_file,18084,88,rare,3,10916,1587,87.30704630888587
1117,large_file,18398,99,rare,3,10919,1584,87.33104055026793
1118,large_file,18404,87,rare,3,10922,1581,87.35503479165
1119,large_file,18661,76,rare,3,10925,1578,87.37902903303207
1120,large_file,18722,90,rare,3,10928,1575,87.40302327441414
1121,large_file,18865,54,rare,3,10931,1572,87.42701751579621
1122,large_file,18976,77,rare,3,10934,1569,87.45101175717828
1123,large_file,19020,79,rare,3,10937,1566,87.47500599856035
1124,large_file,19043,98,rare,3,10940,1563,87.49900023994242
1125,large_file,19072,113,rare,3,10943,1560,87.52299448132449
1126,large_file,19172,72,rare,3,10946,1557,87.54698872270654
1127,large_file,19240,71,rare,3,10949,1554,87.57098296408861
1128,large_file,19249,101,rare,3,10952,1551,87.59497720547068
1129,large_file,19337,86,rare,3,10955,1548,87.61897144685275
1130,large_file,19341,98,rare,3,10958,1545,87.64296568823482
1131,large_file,19385,68,rare,3,10961,1542,87.6669599296169
1132,large_file,19445,64,rare,3,10964,1539,87.69095417099896
1133,large_file,19497,82,rare,3,10967,1536,87.71494841238103
1134,large_file,19747,80,rare,3,10970,1533,87.7389426537631
1135,large_file,19884,65,rare,3,10973,1530,87.76293689514516
1136,large_file,19890,92,rare,3,10976,1527,87.78693113652723
1137,large_file,19977,71,rare,3,10979,1524,87.8109253779093
1138,large_file,19984,85,rare,3,10982,1521,87.83491961929137
1139,large_file,740,108,rare,2,10984,1519,87.85091578021274
1140,large_file,763,65,rare,2,10986,1517,87.86691194113413
1141,large_file,840,63,rare,2,10988,1515,87.88290810205551
1142,large_file,857,108,rare,2,10990,1513,87.89890426297688
1143,large_file,880,67,rare,2,10992,1511,87.91490042389826
1144,large_file,896,79,rare,2,10994,1509,87.93089658481965
1145,large_file,921,104,rare,2,10996,1507,87.94689274574102
1146,large_file,969,98,rare,2,10998,1505,87.9628889066624
1147,large_file,1040,114,rare,2,11000,1503,87.97888506758378
1148,large_file,1093,112,rare,2,11002,1501,87.99488122850516
1149,large_file,1100,72,rare,2,11004,1499,88.01087738942654
1150,large_file,1133,83,rare,2,11006,1497,88.02687355034791
1151,large_file,1158,71,rare,2,11008,1495,88.04286971126929
1152,large_file,1218,76,rare,2,11010,1493,88.05886587219068
1153,large_file,1222,101,rare,2,11012,1491,88.07486203311205
1154,large_file,1315,104,rare,2,11014,1489,88.09085819403343
1155,large_file,1338,86,rare,2,11016,1487,88.1068543549548
1156,large_file,1508,89,rare,2,11018,1485,88.1228505158762
1157,large_file,1530,62,rare,2,11020,1483,88.13884667679757
1158,large_file,1559,87,rare,2,11022,1481,88.15484283771895
1159,large_file,1593,61,rare,2,11024,1479,88.17083899864032
1160,large_file,1612,75,rare,2,11026,1477,88.18683515956171
1161,large_file,1649,71,rare,2,11028,1475,88.20283132048309
1162,large_file,1653,103,rare,2,11030,1473,88.21882748140446
1163,large_file,1665,71,rare,2,11032,1471,88.23482364232584
1164,large_file,1676,78,rare,2,11034,1469,88.25081980324723
1165,large_file,1679,96,rare,2,11036,1467,88.2668159641686
1166,large_file,1688,58,rare,2,11038,1465,88.28281212508998
1167,large_file,1693,73,rare,2,11040,1463,88.29880828601135
1168,large_file,1735,69,rare,2,11042,1461,88.31480444693274
1169,large_file,1749,90,rare,2,11044,1459,88.33080060785412
1170,large_file,1772,85,rare,2,11046,1457,88.34679676877549
1171,large_file,1777,60,rare,2,11048,1455,88.36279292969687
1172,large_file,2117,70,rare,2,11050,1453,88.37878909061826
1173,large_file,2164,62,rare,2,11052,1451,88.39478525153963
1174,large_file,2229,47,rare,2,11054,1449,88.410781412461
1175,large_file,2244,69,rare,2,11056,1447,88.4267775733824
1176,large_file,2325,67,rare,2,11058,1445,88.44277373430377
1177,large_file,2416,70,rare,2,11060,1443,88.45876989522515
1178,large_file,2476,93,rare,2,11062,1441,88.47476605614652
1179,large_file,2532,80,rare,2,11064,1439,88.49076221706791
1180,large_file,2583,90,rare,2,11066,1437,88.50675837798929
1181,large_file,2627,87,rare,2,11068,1435,88.52275453891066
1182,large_file,2634,92,rare,2,11070,1433,88.53875069983204
1183,large_file,2667,87,rare,2,11072,1431,88.55474686075343
1184,large_file,2709,82,rare,2,11074,1429,88.5707430216748
1185,large_file,2890,93,rare,2,11076,1427,88.58673918259618
1186,large_file,2903,102,rare,2,11078,1425,88.60273534351755
1187,large_file,2915,89,rare,2,11080,1423,88.61873150443894
1188,large_file,3102,81,rare,2,11082,1421,88.63472766536032
1189,large_file,3125,66,rare,2,11084,1419,88.65072382628169
1190,large_file,3138,81,rare,2,11086,1417,88.66671998720307
1191,large_file,3140,87,rare,2,11088,1415,88.68271614812446
1192,large_file,3171,63,rare,2,11090,1413,88.69871230904583
1193,large_file,3221,106,rare,2,11092,1411,88.7147084699672
1194,large_file,3285,68,rare,2,11094,1409,88.73070463088858
1195,large_file,3329,73,rare,2,11096,1407,88.74670079180997
1196,large_file,3364,94,rare,2,11098,1405,88.76269695273135
1197,large_file,3447,64,rare,2,11100,1403,88.77869311365272
1198,large_file,3454,83,rare,2,11102,1401,88.7946892745741
1199,large_file,3484,82,rare,2,11104,1399,88.81068543549549
1200,large_file,3500,66,rare,2,11106,1397,88.82668159641686
1201,large_file,3585,65,rare,2,11108,1395,88.84267775733824
1202,large_file,3609,74,rare,2,11110,1393,88.85867391825961
1203,large_file,3659,117,rare,2,11112,1391,88.874670079181
1204,large_file,3686,74,rare,2,11114,1389,88.89066624010238
1205,large_file,3691,82,rare,2,11116,1387,88.90666240102375
1206,large_file,3699,70,rare,2,11118,1385,88.92265856194513
1207,large_file,3823,99,rare,2,11120,1383,88.93865472286652
1208,large_file,3838,70,rare,2,11122,1381,88.95465088378789
1209,large_file,3839,67,rare,2,11124,1379,88.97064704470927
1210,large_file,3866,98,rare,2,11126,1377,88.98664320563064
1211,large_file,3900,53,rare,2,11128,1375,89.00263936655203
1212,large_file,3911,83,rare,2,11130,1373,89.0186355274734
1213,large_file,3998,70,rare,2,11132,1371,89.03463168839478
1214,large_file,4009,77,rare,2,11134,1369,89.05062784931616
1215,large_file,4046,78,rare,2,11136,1367,89.06662401023755
1216,large_file,4149,52,rare,2,11138,1365,89.08262017115892
1217,large_file,4221,45,rare,2,11140,1363,89.0986163320803
1218,large_file,4242,102,rare,2,11142,1361,89.11461249300167
1219,large_file,4248,95,rare,2,11144,1359,89.13060865392306
1220,large_file,4286,101,rare,2,11146,1357,89.14660481484444
1221,large_file,4338,79,rare,2,11148,1355,89.16260097576581
1222,large_file,4345,99,rare,2,11150,1353,89.1785971366872
1223,large_file,4406,75,rare,2,11152,1351,89.19459329760858
1224,large_file,4462,62,rare,2,11154,1349,89.21058945852995
1225,large_file,4466,85,rare,2,11156,1347,89.22658561945133
1226,large_file,4592,93,rare,2,11158,1345,89.24258178037272
1227,large_file,4651,110,rare,2,11160,1343,89.25857794129409
1228,large_file,4657,66,rare,2,11162,1341,89.27457410221547
1229,large_file,4743,84,rare,2,11164,1339,89.29057026313684
1230,large_file,4748,86,rare,2,11166,1337,89.30656642405823
1231,large_file,4769,85,rare,2,11168,1335,89.32256258497961
1232,large_file,4773,85,rare,2,11170,1333,89.33855874590098
1233,large_file,4775,64,rare,2,11172,1331,89.35455490682236
1234,large_file,4777,79,rare,2,11174,1329,89.37055106774375
1235,large_file,4782,78,rare,2,11176,1327,89.38654722866512
1236,large_file,4830,56,rare,2,11178,1325,89.4025433895865
1237,large_file,4886,24,rare,2,11180,1323,89.41853955050787
1238,large_file,4918,92,rare,2,11182,1321,89.43453571142926
1239,large_file,4980,103,rare,2,11184,1319,89.45053187235064
1240,large_file,4986,56,rare,2,11186,1317,89.46652803327201
1241,large_file,4990,115,rare,2,11188,1315,89.48252419419339
1242,large_file,5017,110,rare,2,11190,1313,89.49852035511478
1243,large_file,5024,90,rare,2,11192,1311,89.51451651603615
1244,large_file,5025,51,rare,2,11194,1309,89.53051267695753
1245,large_file,5077,67,rare,2,11196,1307,89.5465088378789
1246,large_file,5078,75,rare,2,11198,1305,89.56250499880029
1247,large_file,5113,101,rare,2,11200,1303,89.57850115972167
1248,large_file,5148,93,rare,2,11202,1301,89.59449732064304
1249,large_file,5180,77,rare,2,11204,1299,89.61049348156442
1250,large_file,5210,63,rare,2,11206,1297,89.62648964248581
1251,large_file,5246,69,rare,2,11208,1295,89.64248580340718
1252,large_file,5353,71,rare,2,11210,1293,89.65848196432856
1253,large_file,5366,113,rare,2,11212,1291,89.67447812524993
1254,large_file,5413,58,rare,2,11214,1289,89.69047428617132
1255,large_file,5422,84,rare,2,11216,1287,89.7064704470927
1256,large_file,5444,75,rare,2,11218,1285,89.72246660801407
1257,large_file,5454,94,rare,2,11220,1283,89.73846276893545
1258,large_file,5464,64,rare,2,11222,1281,89.75445892985684
1259,large_file,5486,102,rare,2,11224,1279,89.77045509077821
1260,large_file,5507,95,rare,2,11226,1277,89.78645125169959
1261,large_file,5515,59,rare,2,11228,1275,89.80244741262096
1262,large_file,5572,69,rare,2,11230,1273,89.81844357354235
1263,large_file,5574,75,rare,2,11232,1271,89.83443973446373
1264,large_file,5669,81,rare,2,11234,1269,89.8504358953851
1265,large_file,5691,65,rare,2,11236,1267,89.8664320563065
1266,large_file,5741,66,rare,2,11238,1265,89.88242821722787
1267,large_file,5771,84,rare,2,11240,1263,89.89842437814924
1268,large_file,5809,118,rare,2,11242,1261,89.91442053907062
1269,large_file,5828,111,rare,2,11244,1259,89.93041669999201
1270,large_file,5853,81,rare,2,11246,1257,89.94641286091338
1271,large_file,5855,69,rare,2,11248,1255,89.96240902183476
1272,large_file,5988,96,rare,2,11250,1253,89.97840518275613
1273,large_file,6118,74,rare,2,11252,1251,89.99440134367752
1274,large_file,6141,66,rare,2,11254,1249,90.0103975045989
1275,large_file,6199,70,rare,2,11256,1247,90.02639366552027
1276,large_file,6257,91,rare,2,11258,1245,90.04238982644165
1277,large_file,6264,84,rare,2,11260,1243,90.05838598736304
1278,large_file,6306,65,rare,2,11262,1241,90.07438214828441
1279,large_file,6312,58,rare,2,11264,1239,90.09037830920579
1280,large_file,6329,79,rare,2,11266,1237,90.10637447012716
1281,large_file,6382,55,rare,2,11268,1235,90.12237063104855
1282,large_file,6385,102,rare,2,11270,1233,90.13836679196993
1283,large_file,6396,83,rare,2,11272,1231,90.1543629528913
1284,large_file,6415,101,rare,2,11274,1229,90.17035911381268
1285,large_file,6520,89,rare,2,11276,1227,90.18635527473407
1286,large_file,6536,70,rare,2,11278,1225,90.20235143565544
1287,large_file,6540,101,rare,2,11280,1223,90.21834759657682
1288,large_file,6627,68,rare,2,11282,1221,90.2343437574982
1289,large_file,6640,76,rare,2,11284,1219,90.25033991841958
1290,large_file,6647,64,rare,2,11286,1217,90.26633607934096
1291,large_file,6689,79,rare,2,11288,1215,90.28233224026233
1292,large_file,6691,95,rare,2,11290,1213,90.29832840118371
1293,large_file,6697,85,rare,2,11292,1211,90.3143245621051
1294,large_file,6699,89,rare,2,11294,1209,90.33032072302647
1295,large_file,6781,108,rare,2,11296,1207,90.34631688394785
1296,large_file,6830,84,rare,2,11298,1205,90.36231304486923
1297,large_file,6912,80,rare,2,11300,1203,90.37830920579061
1298,large_file,6984,90,rare,2,11302,1201,90.39430536671199
1299,large_file,7004,76,rare,2,11304,1199,90.41030152763337
1300,large_file,7065,74,rare,2,11306,1197,90.42629768855474
1301,large_file,7086,73,rare,2,11308,1195,90.44229384947613
1302,large_file,7120,95,rare,2,11310,1193,90.4582900103975
1303,large_file,7173,88,rare,2,11312,1191,90.47428617131888
1304,large_file,7270,93,rare,2,11314,1189,90.49028233224026
1305,large_file,7280,99,rare,2,11316,1187,90.50627849316164
1306,large_file,7308,64,rare,2,11318,1185,90.52227465408302
1307,large_file,7394,91,rare,2,11320,1183,90.5382708150044
1308,large_file,7406,79,rare,2,11322,1181,90.55426697592578
1309,large_file,7564,34,rare,2,11324,1179,90.57026313684716
1310,large_file,7637,108,rare,2,11326,1177,90.58625929776854
1311,large_file,7661,93,rare,2,11328,1175,90.60225545868991
1312,large_file,7664,97,rare,2,11330,1173,90.6182516196113
1313,large_file,7727,68,rare,2,11332,1171,90.63424778053268
1314,large_file,7780,94,rare,2,11334,1169,90.65024394145405
1315,large_file,7890,105,rare,2,11336,1167,90.66624010237543
1316,large_file,7902,78,rare,2,11338,1165,90.68223626329682
1317,large_file,7998,70,rare,2,11340,1163,90.69823242421819
1318,large_file,8040,105,rare,2,11342,1161,90.71422858513957
1319,large_file,8041,106,rare,2,11344,1159,90.73022474606094
1320,large_file,8083,101,rare,2,11346,1157,90.74622090698233
1321,large_file,8113,68,rare,2,11348,1155,90.7622170679037
1322,large_file,8173,67,rare,2,11350,1153,90.77821322882508
1323,large_file,8253,97,rare,2,11352,1151,90.79420938974646
1324,large_file,8297,103,rare,2,11354,1149,90.81020555066785
1325,large_file,8312,66,rare,2,11356,1147,90.82620171158922
1326,large_file,8428,111,rare,2,11358,1145,90.8421978725106
1327,large_file,8450,89,rare,2,11360,1143,90.85819403343197
1328,large_file,8461,101,rare,2,11362,1141,90.87419019435336
1329,large_file,8467,88,rare,2,11364,1139,90.89018635527474
1330,large_file,8472,83,rare,2,11366,1137,90.90618251619611
1331,large_file,8488,75,rare,2,11368,1135,90.92217867711749
1332,large_file,8522,87,rare,2,11370,1133,90.93817483803888
1333,large_file,8628,60,rare,2,11372,1131,90.95417099896025
1334,large_file,8663,95,rare,2,11374,1129,90.97016715988163
1335,large_file,8707,72,rare,2,11376,1127,90.986163320803
1336,large_file,8709,89,rare,2,11378,1125,91.00215948172439
1337,large_file,8715,89,rare,2,11380,1123,91.01815564264577
1338,large_file,8720,64,rare,2,11382,1121,91.03415180356714
1339,large_file,8737,106,rare,2,11384,1119,91.05014796448852
1340,large_file,8748,83,rare,2,11386,1117,91.0661441254099
1341,large_file,8885,89,rare,2,11388,1115,91.08214028633128
1342,large_file,8994,80,rare,2,11390,1113,91.09813644725266
1343,large_file,9010,77,rare,2,11392,1111,91.11413260817403
1344,large_file,9053,108,rare,2,11394,1109,91.13012876909542
1345,large_file,9230,104,rare,2,11396,1107,91.1461249300168
1346,large_file,9278,104,rare,2,11398,1105,91.16212109093817
1347,large_file,9303,97,rare,2,11400,1103,91.17811725185955
1348,large_file,9312,83,rare,2,11402,1101,91.19411341278094
1349,large_file,9334,79,rare,2,11404,1099,91.21010957370231
1350,large_file,9471,70,rare,2,11406,1097,91.22610573462369
1351,large_file,9584,90,rare,2,11408,1095,91.24210189554508
1352,large_file,9687,77,rare,2,11410,1093,91.25809805646645
1353,large_file,9735,88,rare,2,11412,1091,91.27409421738783
1354,large_file,9739,84,rare,2,11414,1089,91.2900903783092
1355,large_file,9872,71,rare,2,11416,1087,91.30608653923059
1356,large_file,9979,104,rare,2,11418,1085,91.32208270015197
1357,large_file,10018,109,rare,2,11420,1083,91.33807886107334
1358,large_file,10078,63,rare,2,11422,1081,91.35407502199472
1359,large_file,10079,92,rare,2,11424,1079,91.3700711829161
1360,large_file,10087,66,rare,2,11426,1077,91.38606734383748
1361,large_file,10183,65,rare,2,11428,1075,91.40206350475886
1362,large_file,10186,81,rare,2,11430,1073,91.41805966568023
1363,large_file,10279,86,rare,2,11432,1071,91.43405582660162
1364,large_file,10291,80,rare,2,11434,1069,91.450051987523
1365,large_file,10319,82,rare,2,11436,1067,91.46604814844437
1366,large_file,10344,77,rare,2,11438,1065,91.48204430936575
1367,large_file,10434,103,rare,2,11440,1063,91.49804047028714
1368,large_file,10466,85,rare,2,11442,1061,91.51403663120851
1369,large_file,10478,81,rare,2,11444,1059,91.53003279212989
1370,large_file,10610,64,rare,2,11446,1057,91.54602895305126
1371,large_file,10672,81,rare,2,11448,1055,91.56202511397265
1372,large_file,10727,86,rare,2,11450,1053,91.57802127489403
1373,large_file,10860,92,rare,2,11452,1051,91.5940174358154
1374,large_file,10908,61,rare,2,11454,1049,91.61001359673678
