index,name,n_atoms,DFT_energy_pa,NEP_energy_pa,energy_residual,energy_MAE,force_MAE,force_RMSE,force_max_err,stress_MAE,stress_RMSE,stress_normal_MAE,stress_normal_RMSE,stress_res_xx,stress_res_yy,stress_res_zz,stress_res_yz,stress_res_xz,stress_res_xy
57,test##000057,70,-8.592992026,-8.67859307947697,-0.08560105347697089,0.08560105347697089,0.1927303259626829,0.2360422254827244,0.6026790156029165,0.040619743400081156,0.05688633241968156,0.07867568215018157,0.080389921989376,0.09242094719411398,0.055453258799389005,0.08815284045704175,-0.0015188106335699558,-0.005003711761673912,-0.001168891554698348
58,test##000058,70,-8.593008367,-8.678013675459596,-0.08500530845959631,0.08500530845959631,0.19270200681896227,0.23579252203950332,0.604694593232125,0.04054180918440883,0.05669326705408022,0.07842082646675408,0.0801147071716487,0.09190648177172989,0.055355828371830285,0.08800016925670207,-0.0016167018911801279,-0.005022603276302107,-0.0013490705387084745
59,test##000059,70,-8.593022934,-8.678229532832276,-0.08520659883227566,0.08520659883227566,0.19278019202157728,0.2356441687669035,0.6027520038187504,0.04068755749843452,0.05689104557309893,0.07870609590221041,0.08039428328967087,0.0921905828290619,0.05563861616246868,0.08828908871510066,-0.0016471471208205912,-0.005035584239521995,-0.001324325923633296
60,test##000060,70,-8.593038393,-8.678745543543064,-0.08570715054306355,0.08570715054306355,0.19286117923887408,0.23537656975876547,0.6000833371654153,0.040954546328672826,0.057182302051522804,0.07913033342144142,0.08080150039231646,0.09257459361106157,0.056118694483302534,0.08869771216996014,-0.0018155920261051506,-0.005221282059210353,-0.0012994036223972216
61,test##000061,70,-8.593051735714285,-8.678665435850062,-0.0856137001357773,0.0856137001357773,0.19324783584822094,0.23573130994869942,0.6007561977021396,0.04110230489398722,0.05740351528055625,0.07944913776979472,0.08111550123676599,0.09287746628979221,0.056422445573844016,0.08904750144574791,-0.0018425466550979763,-0.005184211240703007,-0.001239658158738166
62,test##000062,70,-8.593078641285715,-8.678417632680382,-0.08533899139466783,0.08533899139466783,0.19438180981704223,0.2364039491578541,0.6016078197862953,0.04124545348895481,0.05761650757412156,0.07974906110515197,0.08141699053357115,0.09313940617721528,0.056660463218577206,0.08944731391966343,-0.0019177435897290707,-0.005181303531571757,-0.0011264904969721101
63,test##000063,69,-8.584883193188407,-8.665685864855703,-0.08080267166729627,0.08080267166729627,0.1528635284329773,0.20058321452984929,0.5561378047568724,0.03752488692225597,0.05256385565592728,0.0733113835255305,0.07429139254866142,0.08101185428677127,0.056327026890357956,0.08259526939946227,0.0006498267284769099,0.004436395553511829,0.00012894867495560902
64,test##000064,70,-8.593065401571428,-8.67788809768108,-0.08482269610965254,0.08482269610965254,0.19606204090066187,0.2376575547109405,0.6020206781104207,0.04095965286554323,0.05713349321435993,0.07899158055564233,0.08072103574487464,0.09242597968841437,0.055572243116330355,0.08897651886218227,-0.002148689643945545,-0.005676732020219788,-0.0009577538621670101
65,test##000065,70,-8.593123107714286,-8.678093220165179,-0.08497011245089325,0.08497011245089325,0.1961412594471767,0.23785865749141397,0.5991235300898552,0.04095255749659069,0.05714656363671028,0.07904422522794145,0.08074756867202103,0.09244802733155666,0.055803762457799166,0.08888088589446852,-0.0017708858358673751,-0.005346592632122338,-0.0014651908277301118
66,test##000066,70,-8.593123395142857,-8.678084821068287,-0.08496142592542988,0.08496142592542988,0.19616301700168282,0.23783011286818861,0.5990963350050151,0.040768525182405334,0.05691145612531094,0.07872008229605854,0.08041603566353973,0.09209125122288242,0.05558031800319441,0.08848867766209878,-0.001688640273641795,-0.0053242019057506695,-0.0014380620268639177
67,test##000067,70,-8.593140107714285,-8.678324302927031,-0.08518419521274545,0.08518419521274545,0.19584704015381119,0.23797551150432222,0.5972108088899404,0.040890992548762974,0.05707126830578207,0.0789547133705734,0.08064292146592449,0.09235174278728664,0.05583850300172344,0.08867389432271011,-0.0016976749611785635,-0.0052684054971905425,-0.0015157347224885598
68,test##000068,70,-8.593142199285714,-8.678476152521291,-0.08533395323557791,0.08533395323557791,0.19573248616732253,0.23812717506987433,0.5956581172067672,0.04091998240255634,0.05717027838880824,0.07910440773897183,0.0807871287136966,0.09253000060562044,0.05600886564934626,0.0887743569619488,-0.0015538015068159439,-0.00511797778744949,-0.0015348919041571207
69,test##000069,70,-8.593148308857142,-8.678057007642504,-0.08490869878536245,0.08490869878536245,0.1957745675301426,0.23858478229474622,0.5981684433063492,0.04059968366739971,0.05680193527699615,0.07856270812529449,0.08026984765694829,0.09200190077535808,0.05537298496346921,0.0883132386370562,-0.001478117221267894,-0.00496871855284553,-0.0014631418544013286
70,test##000070,70,-8.593148402285715,-8.678111719922258,-0.08496331763654297,0.08496331763654297,0.19579790004453615,0.2385536959124926,0.5977506286581047,0.04062306311364713,0.05683669757822207,0.0786081755553217,0.08031879755444096,0.09205963157000951,0.05538730544503778,0.0883775896509178,-0.0014605272153858095,-0.004984158855222631,-0.0014691659453092143
71,test##000071,70,-8.593154824857143,-8.678297109100027,-0.08514228424288461,0.08514228424288461,0.19609017527473044,0.23886859910726188,0.5984877268783748,0.04063544932743449,0.05685146869041315,0.0786442778626224,0.08033961378210476,0.09210056038864423,0.05553038063226268,0.0883018925669603,-0.0015189340119832195,-0.005002339617931284,-0.0013585887468252622
72,test##000072,70,-8.593155613142859,-8.678459177070685,-0.08530356392782679,0.08530356392782679,0.19620621966421908,0.2390327690123576,0.5988177955150604,0.040710688248087955,0.05695622926813512,0.07879346609600664,0.08048756980280111,0.09226244411547668,0.05566697100584861,0.08845098316669464,-0.001611738854990108,-0.0050146912326454185,-0.0012573011128722555
73,test##000073,69,-8.584883189565216,-8.665945354084139,-0.08106216451892223,0.08106216451892223,0.15320871909380507,0.20090104693828165,0.556194858152594,0.03758986513093987,0.05265584148635862,0.07345067652446839,0.07442233172273217,0.08111969726451207,0.056523727253079414,0.08270860505581368,0.0006280449124460574,0.004399495359393768,0.0001596209403942339
74,test##000074,70,-8.593160880428572,-8.678491383697098,-0.08533050326852631,0.08533050326852631,0.19635068162973593,0.23908952263993333,0.5996509892866015,0.04075995888251782,0.05703014350407267,0.07889467771443985,0.08059235372737972,0.09233688007225282,0.05572315531571803,0.08862399775534868,-0.0016707095055608079,-0.004999716671591159,-0.001205293974635424
75,test##000075,70,-8.593165753714285,-8.678554956079834,-0.08538920236554937,0.08538920236554937,0.19659720333064407,0.23917015311074233,0.6008264599367976,0.04072653125270639,0.05699100870075109,0.07884025068293947,0.08053755987291714,0.09224688686663285,0.055675865994999185,0.08859799918718636,-0.001756668192683719,-0.004961164318956435,-0.0011206029557797592
76,test##000076,70,-8.593174040857143,-8.678195399382384,-0.08502135852524084,0.08502135852524084,0.1969355571977628,0.23935296579678558,0.6027210699394345,0.040831634649293846,0.05710925482854209,0.07901893192320131,0.08070474514807936,0.09230203690822236,0.05589812665130012,0.08885663221008144,-0.0017974178481381387,-0.0049360563134541735,-0.0011995379645668436
77,test##000077,70,-8.593175963285715,-8.678027896471256,-0.08485193318554174,0.08485193318554174,0.19709939344652194,0.23950677281552094,0.6030993228778243,0.04075482484252765,0.05700369192192253,0.07886827521967159,0.08055583303203825,0.09212169697275385,0.05575471479824046,0.08872841388802044,-0.0017650150111876428,-0.004912047559628263,-0.0012470608253352111
78,test##000078,70,-8.593178898,-8.678116355998256,-0.08493745799825625,0.08493745799825625,0.19728643523527958,0.23974848994080614,0.603108408395201,0.04070709695770347,0.05693946332045876,0.07877490085714574,0.08046547947487968,0.09204519518243615,0.05565530528110685,0.08862420210789423,-0.0017288380840909667,-0.0048825001358636655,-0.0013065409548289608
79,test##000079,70,-8.593179510285713,-8.678249042682413,-0.0850695323966999,0.0850695323966999,0.19762700059263374,0.24007561223200308,0.6005333425200661,0.040751644059885926,0.05701334565694072,0.07887523086568156,0.08057077500630642,0.0922250127478037,0.05571218950444745,0.08868849034479354,-0.001616791447304422,-0.004855041377595626,-0.001412338937370805
80,test##000080,70,-8.593180874142858,-8.678239801709793,-0.08505892756693534,0.08505892756693534,0.1977200083788505,0.2401302291920213,0.599526159116067,0.040814049558396924,0.05711691277967054,0.07901797099475516,0.08071853369775883,0.09241554519394413,0.05580126430868404,0.08883710348163731,-0.001535840390715748,-0.0047958862996893,-0.0014986576757110015
