index,name,n_atoms,DFT_energy_pa,M3G_energy_pa,energy_residual,energy_MAE,force_MAE,force_RMSE,force_max_err,stress_MAE,stress_RMSE,stress_normal_MAE,stress_normal_RMSE,stress_res_xx,stress_res_yy,stress_res_zz,stress_res_yz,stress_res_xz,stress_res_xy
13,structure_101.xyz,55,-8.572118615454546,-8.570124400745739,0.0019942147088070072,0.0019942147088070072,0.14925341221052363,0.18201140734817697,0.45731616020202637,0.004693726305655825,0.005415555562272593,0.004458598239580169,0.005715611159802005,-0.0009453794336877763,-0.003064550692215562,-0.00936586459283717,-0.0035194209776818752,0.004607839742675424,-0.006659302394837141
14,structure_1010.xyz,59,-8.46990900898305,-8.489960234043961,-0.020051225060910838,0.020051225060910838,0.12366280334443906,0.16796821259951336,0.589217409491539,0.008711675846522363,0.011606710932090604,0.014851590308050314,0.016189172725462258,-0.00638570636510849,-0.016164605040103197,-0.022004459518939257,0.003123517846688628,0.0013663755671586841,-0.003225390741135925
15,structure_1011.xyz,53,-8.564436160377358,-8.566192051149764,-0.0017558907724062323,0.0017558907724062323,0.1148733109105437,0.14470082851000468,0.45763014256954193,0.004756445686022441,0.005574877205675183,0.00719861426235487,0.00741669420737006,-0.0048148357309401035,-0.009111030027270317,-0.007669977028854191,0.0016537033952772617,-0.004182631615549326,0.001106496318243444
16,structure_1012.xyz,59,-8.449743646440679,-8.477943549721928,-0.02819990328124966,0.02819990328124966,0.1307764780552437,0.16917866186161046,0.5389178693294525,0.013538124941987917,0.015798225304196303,0.019952647543201845,0.02100072486749017,-0.010703414678573608,-0.02410586178302765,-0.025048666168004274,-0.009211730677634478,0.008875486208125949,0.0032835901365615427
17,structure_1013.xyz,59,-8.44774476440678,-8.477349750066209,-0.029604985659428706,0.029604985659428706,0.14188371371414701,0.1864854543046037,0.5824519172310829,0.011072083900216967,0.014340781747147181,0.018794587813317776,0.019894066672649854,-0.010024262592196465,-0.020706476643681526,-0.025653024204075336,-0.005191445001401007,0.004413427319377661,0.0004438676405698061
18,structure_1014.xyz,59,-8.43867766661017,-8.46909810728946,-0.03042044067928984,0.03042044067928984,0.1498527676274863,0.19154305380404732,0.6469879895448685,0.009699347603600472,0.012597729344110938,0.016440577028940122,0.01745756996730904,-0.00877196341753006,-0.017517069820314646,-0.02303269784897566,-0.0049100290052592754,0.0037070014514029026,0.00025732407812029123
19,structure_1015.xyz,55,-8.500410227272727,-8.49730224609375,0.0031079811789780365,0.0031079811789780365,0.16397612752167112,0.205701606178896,0.5407049432396889,0.004257692276344945,0.00586812021608101,0.0021319265943020582,0.002398013981828684,-0.003658719127997756,-0.0016129040159285069,-0.0011241566389799118,0.006312532350420952,-0.012211348745040596,0.0006264927797019482
20,structure_1016.xyz,59,-8.436115758305085,-8.46644876771054,-0.030333009405454803,0.030333009405454803,0.13516433407962955,0.1749234181378155,0.5669349431991577,0.01076813981247445,0.012876256028381477,0.016576919704675674,0.017390733150679197,-0.010416202247142792,-0.016051842365413904,-0.023262714501470327,-0.004303015652112663,0.007841262966394424,-0.0027338011423125863
21,structure_1017.xyz,59,-8.431658444745763,-8.461813716565148,-0.030155271819385376,0.030155271819385376,0.13624564770314485,0.17448883161303194,0.5128344595432281,0.010442540124737812,0.012546350350649684,0.016128548809016745,0.016945200648572245,-0.008984874002635479,-0.018203542800620198,-0.021197229623794556,-0.0015998096932889894,0.006670194678008556,-0.005999589950079098
22,structure_1018.xyz,59,-8.437583567118644,-8.465514619471664,-0.02793105235302029,0.02793105235302029,0.1304038953138673,0.17115353777486136,0.5349064730107784,0.009354170559769651,0.011630165655348534,0.014849235623842105,0.015850148297698163,-0.007063167169690132,-0.017952360241906717,-0.019532179459929466,-0.0009004319290397689,0.005145820556208491,-0.005531064001843333
23,structure_1019.xyz,59,-8.443386296949152,-8.469332937466897,-0.025946640517744868,0.025946640517744868,0.12539849596066496,0.16380247338869416,0.5269012004137039,0.008763736598969748,0.010920472703616655,0.013805286415542165,0.014926673237190314,-0.00615190714597702,-0.015534644247964025,-0.01972930785268545,-0.0020317097660154104,0.005365244345739484,-0.003769606235437095
24,structure_102.xyz,55,-8.560876083818181,-8.552949662642046,0.007926421176135179,0.007926421176135179,0.13980006662366742,0.1816331139677772,0.5922180265188217,0.004120035223119582,0.005683309242328082,0.006074441325229903,0.007309554317884191,-0.0008793525630608201,-0.006537879351526499,-0.01080609206110239,-0.00575431517791003,-0.0006197018665261567,0.0001228703185915947
25,structure_1020.xyz,59,-8.444182123220338,-8.469896219544491,-0.02571409632415289,0.02571409632415289,0.1287819734974475,0.16776617153248208,0.5251334309577942,0.009197050298098475,0.011077789052854906,0.013952569725612799,0.01490721511557554,-0.007708469405770302,-0.013598314486443996,-0.0205509252846241,-0.004013064200989902,0.006911014672368765,-0.0024005137383937836
26,structure_1021.xyz,59,-8.446602577288136,-8.472036587989937,-0.025434010701800958,0.025434010701800958,0.13647069117727842,0.17430667757279764,0.4766089990735054,0.009568345985220125,0.011830221950212414,0.015234113981326422,0.016111108925665828,-0.009153374470770359,-0.014599860180169344,-0.02194910729303956,-0.005872787907719612,0.005097895045764744,-0.0007370510138571262
27,structure_1022.xyz,59,-8.449547362372881,-8.476182840638241,-0.02663547826536039,0.02663547826536039,0.14226391745894348,0.18858086624443218,0.6007645726203918,0.008619845593784703,0.011437916317909424,0.015517545320714513,0.01605867157784248,-0.010210972279310226,-0.016047087032347918,-0.020294576650485396,-0.0029271333551150747,0.0014642012538388371,0.0007751029916107655
