index,name,n_atoms,DFT_energy_pa,NEP_energy_pa,energy_residual,energy_MAE,force_MAE,force_RMSE,force_max_err,stress_MAE,stress_RMSE,stress_normal_MAE,stress_normal_RMSE,stress_res_xx,stress_res_yy,stress_res_zz,stress_res_yz,stress_res_xz,stress_res_xy
1823,defect-test##001823,61,-8.427268803606557,-8.42538540938274,0.0018833942238174473,0.0018833942238174473,0.08493395262910562,0.10501390651467855,0.2981584221124649,0.003999101187218912,0.005088057919736573,0.002075437417564293,0.0025008859393272267,-0.0019020758336409926,0.003864453174173832,-0.00045978324487805367,0.006463802419602871,-0.009582271188264713,0.0017222212627530098
1824,defect-test##001824,61,-8.434982117704918,-8.432652975525702,0.0023291421792155376,0.0023291421792155376,0.08233184027460104,0.102009569377125,0.25748610496520996,0.0021259679536645613,0.002463085887996473,0.001653733119989435,0.0019146658955122389,-0.0003248231951147318,-0.002049548551440239,-0.002586827613413334,0.004271657206118107,-0.0010721758008003235,-0.0024507753551006317
1825,defect-test##001825,61,-8.414337939016393,-8.415132467423073,-0.0007945284066792624,0.0007945284066792624,0.08687856305095423,0.11089930571950841,0.3403528332710266,0.0036943321368501834,0.004553576859487796,0.003549440453449885,0.004348335921929687,6.419792771339417e-05,-0.005887091159820557,-0.004697032272815704,-0.0006326190195977688,0.007448007119819522,-0.0034370453213341534
1826,defect-test##001826,61,-8.415191109180329,-8.415005272508827,0.00018583667150195993,0.00018583667150195993,0.10146713187495664,0.12417798415826878,0.39083242416381836,0.0048702977316376446,0.005137191685185019,0.004045578651130199,0.004218804296124793,-0.004232911393046379,-0.0024955179542303085,-0.005408306606113911,-0.007883598329499364,0.005082918098196387,0.004118534008739516
1827,defect-test##001827,61,-8.415389756229509,-8.416842679027747,-0.0014529227982382764,0.0014529227982382764,0.10882895892038127,0.1377400658341149,0.38394269347190857,0.004057933557002495,0.005126377987662523,0.002565703975657622,0.0029595648177982545,-0.0013864831998944283,0.0016648918390274048,-0.004645736888051033,0.0014855790650472045,-0.010247716680169106,0.004917193669825792
1828,defect-test##001828,61,-8.416774539016393,-8.415944320298825,0.000830218717567277,0.000830218717567277,0.0908010996212735,0.11787307536447408,0.3710309863090515,0.0024986138038608865,0.003032370369982566,0.002425573766231537,0.00339004139402235,-0.0015982156619429588,-2.8546899557113647e-05,-0.005649958737194538,-0.0031649996526539326,0.0026788243994815275,-0.0018711374723352492
1829,defect-test##001829,61,-8.404310287213116,-8.404085644252042,0.00022464296107393977,0.00022464296107393977,0.09689862689110221,0.12266285376720527,0.3782438039779663,0.0035880086506949738,0.003925645733368163,0.0034848549403250217,0.003956125247399449,-0.0033169439993798733,-0.0012799408286809921,-0.0058576799929142,-0.0032704538898542523,0.00538000458618626,-0.002423028607154265
1830,defect-test##001830,61,-8.420714073934427,-8.419484549559531,0.001229524374895874,0.001229524374895874,0.09734424769552678,0.12087836984447983,0.3866261839866638,0.004122709928196855,0.005192352645006671,0.0018286088791986306,0.0019349374570383207,-0.0009818710386753082,-0.002502047922462225,-0.0020019076764583588,0.0037855688424315304,0.004849754041060805,-0.010615110048092902
1831,defect-test##001831,61,-8.41925667590164,-8.418981148200436,0.0002755277012038704,0.0002755277012038704,0.08803213200922495,0.10992298688773512,0.3336176872253418,0.002818495500832796,0.003626102042993604,0.0012853984565784533,0.0013844629596538988,0.0020031335297971964,-0.0008246731013059616,-0.0010283887386322021,-0.0013032529968768358,0.004781721858307719,-0.006969802780076861
1832,defect-test##001832,61,-8.420848279344263,-8.417947776404002,0.002900502940260452,0.002900502940260452,0.09465056619447239,0.12193585434620893,0.3614358901977539,0.0033019836312936,0.0038645531914278486,0.00184348466185232,0.00188018547177475,-0.002049175789579749,0.002156885340809822,0.001324392855167389,0.0021941853337921202,0.005289333639666438,-0.00679792882874608
1833,defect-test##001833,61,-8.424835799836064,-8.421722353088382,0.0031134467476814365,0.0031134467476814365,0.09185960680142025,0.11631459345774837,0.3559408187866211,0.002396101044723764,0.002846328065712546,0.0013610216944168012,0.0019269675870062764,0.0002459113020449877,0.0032818936742842197,-0.000555260106921196,0.0022365653421729803,0.003956954344175756,-0.004100021498743445
1834,defect-test##001834,61,-8.413376685245902,-8.410612534369422,0.002764150876480187,0.002764150876480187,0.09744762848614832,0.1213032902254346,0.33980488777160645,0.0037980560743259653,0.004961598664973897,0.00176174467317954,0.0019183141932447858,0.0008952724201662932,0.001646166667342186,-0.0027437949320301414,0.00941185001283884,-0.001275438815355301,-0.006815813598223031
1835,defect-test##001835,61,-8.418647726885247,-8.416211647600486,0.0024360792847613055,0.0024360792847613055,0.09397465200545113,0.11946192997662561,0.3465927839279175,0.00352334207855165,0.004066892842478007,0.002510278563325604,0.002777501702612902,0.001162441447377205,0.002314124023541808,-0.004054270219057798,0.001500067301094532,0.005540665821172297,-0.00656848365906626
1836,defect-test##001836,61,-8.415890778032788,-8.417427796026885,-0.001537017994097667,0.001537017994097667,0.09628632359837737,0.11874258679641324,0.30191558599472046,0.0022654056792816846,0.0024509029823916854,0.002179534174501896,0.0023937486150485826,0.0016642706468701363,-0.003564273938536644,-0.0013100579380989075,-0.0032560428844590206,0.002619324979605153,-0.001178463688120246
1837,defect-test##001837,61,-8.42610048672131,-8.423346443826047,0.0027540428952637086,0.0027540428952637086,0.08642809606116529,0.10707121785047757,0.31056029349565506,0.003573327923125665,0.0043571785668908465,0.0030835848301649094,0.003685032855351845,0.0008243564516305923,-0.00572262704372406,-0.0027037709951400757,0.001991713281313423,0.0021653042640537024,-0.008032195502892137
1838,defect-test##001838,61,-8.424754462131146,-8.42394675815624,0.0008077039749050385,0.0008077039749050385,0.08998349258584566,0.11667587810722069,0.3744509518146515,0.0029600830021081492,0.0032513560841729958,0.0023242433865865073,0.0027392218714815324,0.0011196434497833252,-0.004363048821687698,-0.001490037888288498,-0.003543341183103621,0.002592222241219133,-0.00465220442856662
1839,defect-test##001839,61,-8.419166459344263,-8.418816377850083,0.0003500814941794772,0.0003500814941794772,0.10466118199023026,0.12847372383119623,0.3508836179971695,0.0037444481470932565,0.004500795406809765,0.0031691109761595726,0.003965860770531668,-0.0064735691994428635,-0.0009358501993119717,0.0020979135297238827,0.007291666232049465,-0.004435258451849222,0.0012324312701821327
1840,defect-test##001840,61,-8.42672625409836,-8.425122456557055,0.0016037975413052408,0.0016037975413052408,0.08750800710028964,0.11051724282863087,0.3078291416168213,0.004359504530536166,0.005647754623143652,0.0019244551658630371,0.002044428206390708,-0.0012505799531936646,-0.002872668206691742,0.0016501173377037048,0.002860920038074255,0.005834287570905872,-0.011688454076647758
1841,defect-test##001841,61,-8.418992078360656,-8.41734686802455,0.0016452103361057624,0.0016452103361057624,0.0920657934112057,0.11598566663103518,0.3225089907646179,0.0032185574721855423,0.004534547612675846,0.0016348209076871474,0.0016866981728592874,0.0010798221919685602,-0.0020779985934495926,0.0017466419376432896,6.979177123866975e-05,0.004713251953944564,-0.009623838384868577
1842,defect-test##001842,62,-8.56061356903226,-8.551514476980755,0.009099092051505053,0.009099092051505053,0.05666899621029452,0.07528580585071086,0.2875616326928139,0.004228671547025442,0.005641482645801402,0.00762772267141069,0.007930343570750554,0.005978450179100037,0.010693389747757465,0.006211328087374568,0.0007566430431324989,0.0005389145808294415,-0.001193303643958643
1843,defect-test##001843,62,-8.559869328548386,-8.550817467646533,0.009051860901852393,0.009051860901852393,0.055092392184975636,0.07458489764977609,0.29403114318847656,0.004106625281565357,0.005456034692183476,0.007323940881178714,0.0076543572258096085,0.005386762320995331,0.010439415389555506,0.006145644932985306,0.0008734161383472383,0.00041282910387963057,-0.0013816838036291301
1844,defect-test##001844,62,-8.55905918064516,-8.55005326587929,0.009005914765870315,0.009005914765870315,0.05537201980722227,0.07500865590114283,0.290907084941864,0.004058237124506074,0.005380145178359157,0.0071754494759564596,0.0075339218024714555,0.004968312801793218,0.01034196827095002,0.0062160673551261425,0.0010050363489426672,0.000303580891340971,-0.0015144570788834244
1845,defect-test##001845,54,-8.428747037777779,-8.43139165208779,-0.002644614310010951,0.002644614310010951,0.10298364663232164,0.12861710844353832,0.40023189783096313,0.0032052931298191347,0.003741965725305001,0.0034504669408003488,0.004179935133722749,-0.0016860291361808777,-0.006785087287425995,-0.0018802843987941742,0.0035855919122695923,-0.004184348974376917,0.0011104170698672533
1846,defect-test##001846,62,-8.558206630806453,-8.549252014307374,0.008954616499078583,0.008954616499078583,0.056605012747377746,0.07627721207021641,0.2849365398287773,0.0040645989938639104,0.005360550603463109,0.007109910676566263,0.007488839332279132,0.004724015365354717,0.010309959412552416,0.006295757251791656,0.0012063885806128383,0.00022021459881216288,-0.0016312587540596724
1847,defect-test##001847,62,-8.557297275645162,-8.548382960929011,0.008914314716150784,0.008914314716150784,0.057617765371887994,0.07744389949673404,0.27558477222919464,0.0040405962457346805,0.005306369077873005,0.006981974439743984,0.007394333063034659,0.004459798485186184,0.010273151798173785,0.006212973035871983,0.001391895697452128,0.0001901534851640463,-0.0017156049725599587
1848,defect-test##001848,62,-8.556318508709678,-8.547465882385762,0.008852626323916368,0.008852626323916368,0.05807546391402592,0.0774733793944667,0.2750519122928381,0.004032828340617319,0.0052665036552990326,0.006868483362874637,0.007318656054197,0.004199211252853274,0.010261330753564835,0.006144908082205802,0.001522908394690603,0.00023763824719935656,-0.001830973313190043
1849,defect-test##001849,54,-8.44465091462963,-8.444792119753917,-0.00014120512428661414,0.00014120512428661414,0.11670315926204677,0.13838443507317333,0.37439069151878357,0.003275044437032193,0.0042472926550262335,0.002880712350209554,0.003710989406969351,0.002237517386674881,-0.006012849509716034,0.0003917701542377472,-0.0002526210155338049,-0.0032542733242735267,0.007501235231757164
