index,name,n_atoms,DFT_energy_pa,NEP_energy_pa,energy_residual,energy_MAE,force_MAE,force_RMSE,force_max_err,stress_MAE,stress_RMSE,stress_normal_MAE,stress_normal_RMSE,stress_res_xx,stress_res_yy,stress_res_zz,stress_res_yz,stress_res_xz,stress_res_xy
746,test##000746,69,-8.576883912463767,-8.57421431918994,0.002669593273827431,0.002669593273827431,0.05949656247749346,0.07525434607957251,0.2038788292557001,0.004119080615055282,0.006037533367178042,0.006688196522494157,0.008324257764493527,0.004880888387560844,0.0017273668199777603,0.013456334359943867,0.003104173913015984,-0.0007565536070615053,0.0007891666027717292
747,test##000747,69,-8.584021564202898,-8.579908081643646,0.00411348255925148,0.00411348255925148,0.07200209604933912,0.09269540188419323,0.30271466076374054,0.005708404696482224,0.008276876857784353,0.010895026149228215,0.01169154798667367,0.00678449310362339,0.00916694919578731,0.016733636148273945,-0.0008336525643244386,0.00034862694792536786,-0.00038307021895889193
748,test##000748,70,-8.583596201857143,-8.580774666588477,0.002821535268665798,0.002821535268665798,0.07396060713553673,0.09201115871887966,0.2466381937265396,0.005712430126247152,0.007971629109241752,0.010337242973037064,0.01121821735154382,0.006364541419316083,0.008243404517997988,0.01640378298179712,0.001118771600886248,-0.0013768616772722453,-0.0007672185602132231
749,test##000749,70,-8.583598223714286,-8.580749690905828,0.00284853280845887,0.00284853280845887,0.07419599580084434,0.09230089742495452,0.24712700210511684,0.005711427807303456,0.007969944831278396,0.01033235204522498,0.011214309927264235,0.006399587698979303,0.008187177823856473,0.016410290612839162,0.0011262707266723737,-0.001438932158634998,-0.0007063078228384256
750,test##000750,70,-8.583609687857143,-8.580793246812034,0.0028164410451090305,0.0028164410451090305,0.07405197075717827,0.09210127004107328,0.24704732932150364,0.00519485681434162,0.0073069766783423334,0.009283510774063567,0.01026843270892548,0.005352179810870439,0.0070905485190451145,0.015407803992275149,0.0012502143363235518,-0.0014386442344402894,-0.0006297499930951744
751,test##000751,70,-8.58360914057143,-8.58082741838124,0.0027817221901891287,0.0027817221901891287,0.07390034886567654,0.09196320008860712,0.24814663734287024,0.00554928627919556,0.007733642821822892,0.00994404098795106,0.01086911483575288,0.005939155671512708,0.007841458747861907,0.016051508544478565,0.0012403642031131312,-0.001576661236867949,-0.0006465692713391036
752,test##000752,70,-8.583610710714286,-8.58081476449804,0.0027959462162456816,0.0027959462162456816,0.07391550339107197,0.09202454442290134,0.2478937222622335,0.005610864669809719,0.007818727110404704,0.010074232040399997,0.010990604161380386,0.006049486597476061,0.007987103446794208,0.016186106076929718,0.0012147833913331851,-0.001592279264514218,-0.0006354292418109253
753,test##000753,70,-8.583616115428573,-8.580828600255881,0.0027875151726917125,0.0027875151726917125,0.07423016122159294,0.09227697669124832,0.24797715048771352,0.005694235415830917,0.007970156469876576,0.010315403691492975,0.011214897818947002,0.006324037705780938,0.008175712719094008,0.016446460649603978,0.0011839095132017974,-0.0014334087154566078,-0.0006018831918481737
754,test##000754,70,-8.583616228857142,-8.580833460246653,0.0027827686104888727,0.0027827686104888727,0.07432648423710773,0.0923608907603242,0.24667645967565477,0.005430493024202103,0.007646031897119635,0.009813805896556005,0.010757295814379612,0.0058261777012376115,0.0076618924795184284,0.015953347508911975,0.0011655938214971684,-0.0013764262803306337,-0.0005995203537167981
755,test##000755,70,-8.583617389428571,-8.580860780675671,0.0027566087529002914,0.0027566087529002914,0.07447196645902988,0.09253315537619919,0.24713433999568224,0.005497629360130911,0.007733155552438074,0.00995973420018951,0.010885562359040814,0.005925469362409785,0.007885134196840227,0.01606859904131852,0.0010325270413886756,-0.0012681277803494595,-0.0008059187384787947
756,test##000756,69,-8.57873796521739,-8.57643258290239,0.00230538231500077,0.00230538231500077,0.05437538573303772,0.06956244499652835,0.1776456981897354,0.004313120989536401,0.006350773432037316,0.007689976288626592,0.008886792677186955,0.005040106363594532,0.004065904766321182,0.01396391773596406,0.002211345752584748,-0.00030774707556702197,0.0002897042431868613
757,test##000757,70,-8.583617424285714,-8.58085006794986,0.002767356335853677,0.002767356335853677,0.07445948603779123,0.0925438562250171,0.24756140843965113,0.005377229179430287,0.007538992502243091,0.009645996908754265,0.010602563335171403,0.005577829550020397,0.007600724005897064,0.015759437170345336,0.0010043226648122072,-0.001351674996840302,-0.0009693866886664182
758,test##000758,70,-8.583617502142857,-8.580860171861316,0.00275733028154157,0.00275733028154157,0.07443885687049,0.09248218793849172,0.24758308823220432,0.005651643223851958,0.007949224186465244,0.010299641153930375,0.011194522314158052,0.006286198506131768,0.008211085747461766,0.016401639208197594,0.0010593466358841397,-0.0012607822427526116,-0.0006908070026838686
759,test##000759,71,-8.596979253661972,-8.59082435541398,0.00615489824799198,0.00615489824799198,0.0780819798007068,0.09862821432622922,0.31704564252868295,0.002878559037829594,0.004057273608182359,0.004870338831096888,0.005663387311203519,-0.0024996991269290447,0.0031719659455120564,0.008939351420849562,-0.0009818545950111002,-0.0011344161030137911,0.0005440670356620103
760,test##000760,71,-8.594226234084507,-8.59082435541398,0.00340187867052677,0.00340187867052677,0.07895335572381763,0.09979353423979859,0.3105816424358636,0.0028621573953084103,0.00399828144136982,0.004859609684596459,0.005580801657165997,-0.0030669462867081165,0.0027753240428864956,0.008736558724194765,-0.000924563777516596,-0.0011760719353333116,0.0004934796052111778
761,test##000761,69,-8.5798018,-8.578164970352196,0.0016368296478042055,0.0016368296478042055,0.051950156702126105,0.06699910452915436,0.21187976747751236,0.004723412249101481,0.006932529459958888,0.008872901370826488,0.009777407865041186,0.004846101073781028,0.007261022459715605,0.01451158057898283,0.0010765369515866041,0.000638512043224182,6.720387318637222e-06
762,test##000762,71,-8.594302166760563,-8.5910092903912,0.0032928763693629293,0.0032928763693629293,0.07863831638065513,0.09908846236266718,0.3211038080044091,0.002925545905479036,0.0040013496324837194,0.004908033277994643,0.005575695144676852,-0.002953718416392803,0.0031220641103573143,0.00864831730723381,-0.001094501349143684,-0.0010877726817852817,0.0006469015679613221
763,test##000763,71,-8.594313343098593,-8.590990951070298,0.003322392028294985,0.003322392028294985,0.07882635270911585,0.0994071278795008,0.31803410639986396,0.002909458435169654,0.004001607284347218,0.004896293132333085,0.005578739550339321,-0.00298146327259019,0.0030300503713078797,0.008677365753101185,-0.0010582015675026923,-0.0011086896338383667,0.0006009800126776099
764,test##000764,71,-8.594313226197183,-8.590994233561446,0.0033189926357373167,0.0033189926357373167,0.07880181620351669,0.09936773763819061,0.3183735734783113,0.002911467657516672,0.004001765995803341,0.004897874052403495,0.005578665064969257,-0.0029775908915326,0.0030414778739213943,0.00867455339175649,-0.0010618338565109298,-0.0011066746228607371,0.0006066753085178789
765,test##000765,71,-8.594318746478873,-8.591003527253072,0.003315219225800803,0.003315219225800803,0.07885450146122266,0.09942830695166727,0.317955466452986,0.0029103328051860444,0.0039889212528470466,0.004863508877557858,0.005555058673153042,-0.0029631418437929824,0.0029678372957278043,0.008659547493152786,-0.001148459290561732,-0.001073146595444996,0.000649864312435966
766,test##000766,71,-8.594321106197183,-8.59101110422259,0.003310001974593746,0.003310001974593746,0.07886859357267254,0.09948944793228486,0.3173195968265645,0.002906935090019639,0.003969193064045843,0.004815589853630324,0.005519161630745663,-0.002942555569461547,0.0028753612423315644,0.00862885274909786,-0.0012635031544050435,-0.0010211047610937385,0.0007102330637280829
767,test##000767,71,-8.594323055774648,-8.59101571682091,0.003307338953737471,0.003307338953737471,0.07876406876189557,0.09934720054697067,0.3177659690845758,0.002922616468670943,0.003985159284072339,0.004833340329544929,0.005539323978301785,-0.002958431934530381,0.00288151503627887,0.008660074017825536,-0.0012971217201993568,-0.001015605232623784,0.000722950870567729
768,test##000768,71,-8.594324242957747,-8.591021364909668,0.0033028780480783837,0.0033028780480783837,0.0785742188665903,0.09910026736113707,0.31846846762346104,0.002949329995468967,0.004011837152510543,0.0048626624405490775,0.005572649858285804,-0.0029834802662662696,0.0028928005867783213,0.008711706468602642,-0.001354540709144203,-0.001006470549327787,0.000746981392694579
