index,name,n_atoms,DFT_energy_pa,LASP_energy_pa,energy_residual,energy_MAE,force_MAE,force_RMSE,force_max_err,stress_MAE,stress_RMSE,stress_normal_MAE,stress_normal_RMSE,stress_res_xx,stress_res_yy,stress_res_zz,stress_res_yz,stress_res_xz,stress_res_xy
3999,test##003999,71,-8.53229539028169,-8.392337422535212,0.1399579677464775,0.1399579677464775,0.08613120186844395,0.10661267425510433,0.28245609998703003,0.004715204850072041,0.005870304027143552,0.005902759750218441,0.007038306792699387,0.00137607054784894,0.005582579935435206,0.010749628767371178,-0.003377840737812221,0.00037897564470767975,-0.006826133467257023
4000,test##004000,71,-8.53363491169014,-8.393808284507042,0.13982662718309768,0.13982662718309768,0.08566925154797768,0.1069053217832969,0.29211267828941345,0.005752657124730831,0.006734916496334412,0.006932845533204575,0.007794929262502541,0.0018983765039592981,0.009261788451112807,0.009638371644541621,-0.007229283986362134,0.00036643852945417166,-0.006121683632954955
4001,test##004001,71,-8.529680399295776,-8.39077114084507,0.13890925845070612,0.13890925845070612,0.08924094059131821,0.10895538251569284,0.3375585675239563,0.00720944859009857,0.008555970973431944,0.008230223223411789,0.00957763170690306,0.00131988525390625,0.011264554865192622,0.012106229551136494,-0.008578431967180222,-0.0004899478517472744,-0.009497642051428556
4002,test##004002,71,-8.530337015492957,-8.391433930985915,0.13890308450704225,0.13890308450704225,0.08532907551637782,0.1077385299597757,0.3594530373811722,0.005073572295562674,0.005895805206319252,0.005682612381254633,0.006614005209981011,0.0009406874887645245,0.007492251927033067,0.008614897727966309,-0.006379147991538048,-0.0010543540120124817,-0.005960094626061618
4003,test##004003,71,-8.530227061549295,-8.391493246478873,0.13873381507042204,0.13873381507042204,0.08858231776992423,0.11004203345220787,0.35186970233917236,0.0016082185138657223,0.0019036984163551523,0.0019340543488700253,0.0023193369661569352,0.0005685724318027496,0.0015873629599809647,0.0036462276548263617,-0.0019125016406178474,-0.0007706722244620323,-0.0011639741715043783
4004,test##004004,69,-8.589192628115942,-8.443813157971015,0.14537947014492758,0.14537947014492758,0.06376298292548309,0.08039507786241794,0.2472984530031681,0.0030680363878066905,0.0035424774772682315,0.002554064403132846,0.0027108380737215477,0.0032194198574870825,0.0012695076293312013,0.003173265722580254,0.00665070372633636,-0.0014858501526759937,0.0026094712384292507
4005,test##004005,71,-8.533735842535211,-8.395512970422535,0.13822287211267614,0.13822287211267614,0.08614435918577794,0.10725023766897543,0.38355335040250793,0.0036548886467547468,0.004871310759790071,0.004114953665218006,0.005272326554596042,0.0002824729890562594,-0.008329224539920688,0.0037331634666770697,0.007472082274034619,-0.00037699518725275993,-0.0017353934235870838
4006,test##004006,71,-8.536346115070423,-8.398908588732395,0.13743752633802764,0.13743752633802764,0.08341650574516173,0.10423624986142963,0.2966666668653488,0.004506573973534008,0.006828414214647683,0.004736430089299877,0.007113166597397021,-0.00010873400606215,-0.012167247477918863,0.0019333087839186192,0.011236685328185558,-0.0003280341625213623,-0.0012654340825974941
4007,test##004007,65,-8.59747330523077,-8.438963904615385,0.15850940061538488,0.15850940061538488,0.035994901564566674,0.046509449647704544,0.17597276184824295,0.0021005759303704963,0.002880659372589678,0.0007401375502619582,0.0009283477699483273,0.001415199258190114,-4.3082356569357216e-05,0.0007621310360264033,0.004806278206388015,-0.0007203834284155164,-0.004856381296633572
4008,test##004008,71,-8.532808747042255,-8.395475146478873,0.13733360056338206,0.13733360056338206,0.08590663329287139,0.10830183683246665,0.3862723633646965,0.0028150478829047643,0.00363859564287733,0.0028174159864041335,0.003650772507148151,0.00081897214113269,-0.006072768941521645,0.0015605068765580654,0.006022180430591106,-0.0008425491396337748,-0.0015733097679913044
